Time;Type;Volume;Symbol;Price;Time;Price;Commission;Swap;Profit
2022.08.15 23:59:59;Charge;;;;;;;;-5.437422222222223
2022.08.12 18:00:01;Sell;1;XAUUSD;1792.9;2022.08.15 10:22:44;1787.95;-50;;495
2022.08.12 23:59:59;Charge;;;;;;;;-5.004888888888889
2022.08.12 13:00:02;Buy;1;XAUUSD;1787.9;2022.08.12 15:55:17;1792.9;-50;;500
2022.08.11 22:00:01;Buy;1;XAUUSD;1788.48;2022.08.12 08:14:03;1789.88;-50;;140
2022.08.11 23:59:59;Charge;;;;;;;;-9.9405
2022.08.11 06:54:33;Balance;;;;;;;;-250
2022.08.10 14:00:01;Sell;0.9;XAUUSD;1790.7;2022.08.11 05:05:43;1785.64;-45;;455.4
2022.08.10 23:59:59;Charge;;;;;;;;-13.4436
2022.08.04 01:00:48;Sell;1.4;XAUUSD;1765;2022.08.09 16:05:17;1797.82;-70;;-4594.8
2022.08.08 23:59:59;Charge;;;;;;;;-6.959983333333333
2022.08.05 23:59:59;Charge;;;;;;;;-10.34775
2022.08.04 23:59:59;Charge;;;;;;;;-10.448083333333331
2022.08.02 10:00:01;Buy;1.3;XAUUSD;1774.71;2022.08.02 15:10:39;1779.73;-65;;652.6
2022.08.01 19:00:02;Buy;1.3;XAUUSD;1768.98;2022.08.01 20:10:11;1770.22;-65;;161.2
2022.07.29 14:00:01;Buy;1.3;XAUUSD;1762.91;2022.07.29 19:21:58;1763.95;-65;;135.2
2022.07.29 01:01:14;Buy;1.3;XAUUSD;1755.91;2022.07.29 06:50:05;1761.25;-65;;694.2
2022.07.21 18:00:01;Sell;1.4;XAUUSD;1711.48;2022.07.27 20:03:21;1721.49;-70;;-1401.4
2022.07.26 23:59:59;Charge;;;;;;;;-6.679166666666666
2022.07.25 23:59:59;Charge;;;;;;;;-6.688694444444445
2022.07.21 03:00:01;Sell;1.4;XAUUSD;1695.13;2022.07.21 04:31:03;1692.88;-70;;315
2022.07.19 06:00:01;Sell;1.3;XAUUSD;1706.56;2022.07.20 19:50:36;1701.73;-65;;627.9
2022.07.18 09:00:01;Buy;1.3;XAUUSD;1714.78;2022.07.18 10:24:55;1719.86;-65;;660.4
2022.07.18 08:00:02;Buy;1.3;XAUUSD;1714.62;2022.07.18 08:55:52;1715.6;-65;;127.4
2022.07.14 17:00:01;Sell;1.3;XAUUSD;1702.27;2022.07.14 17:08:39;1700.84;-65;;185.9
2022.07.12 23:00:01;Sell;1.3;XAUUSD;1725.44;2022.07.13 15:30:15;1724.46;-65;;127.4
2022.07.11 16:00:02;Sell;1.2;XAUUSD;1736.82;2022.07.11 20:45:59;1735.64;-60;;141.6
2022.07.07 12:00:02;Buy;1.2;XAUUSD;1742.8;2022.07.07 16:49:46;1747.73;-60;;591.6
2022.07.05 21:00:01;Sell;1.2;XAUUSD;1764.93;2022.07.06 14:00:46;1762.97;-60;-2.94;235.2
2022.07.05 18:00:02;Sell;1.2;XAUUSD;1767.4;2022.07.05 20:52:13;1766.9;-60;;60
2022.07.01 20:00:01;Sell;1.1;XAUUSD;1799.2;2022.07.05 16:11:37;1794.14;-55;-5.52;556.6
2022.07.01 13:00:01;Sell;1.1;XAUUSD;1795.44;2022.07.01 13:40:33;1790.41;-55;;553.3
2022.06.29 17:00:01;Sell;1.1;XAUUSD;1816.36;2022.06.30 10:52:46;1815.45;-55;-8.33;100.1
2022.06.29 16:00:01;Sell;1.1;XAUUSD;1831.12;2022.06.29 16:32:54;1830.1;-55;;112.2
2022.06.27 17:39:03;Buy;1.3;XAUUSD;1825.84;2022.06.29 15:31:02;1831.8;-65;-32.89;774.8
2022.06.28 03:19:52;Balance;;;;;;;;-1600
2022.06.28 03:11:39;Balance;;;;;;;;-1400
2022.06.23 11:00:01;Sell;1.2;XAUUSD;1837.66;2022.06.23 11:47:02;1832.64;-60;;602.4
2022.06.20 06:00:01;Sell;1.2;XAUUSD;1842.23;2022.06.20 12:03:48;1841.82;-60;;49.2
2022.06.17 11:00:02;Sell;1.2;XAUUSD;1848.48;2022.06.17 14:08:07;1847.51;-60;;116.4
2022.06.15 19:33:27;Buy;1.2;XAUUSD;1823.46;2022.06.15 21:38:03;1828.87;-60;;649.2
2022.06.14 16:00:02;Buy;1.1;XAUUSD;1820.49;2022.06.15 12:43:44;1825.37;-55;-12.43;536.8
2022.06.14 08:00:01;Sell;1.1;XAUUSD;1824.64;2022.06.14 13:50:38;1822.93;-55;;188.1
2022.06.09 14:00:03;Buy;1.3;XAUUSD;1849.54;2022.06.10 15:30:08;1828.9;-65;-11.68;-2683.2
2022.06.07 10:00:02;Sell;1.7;XAUUSD;1841.47;2022.06.10 14:40:21;1837;-85;-54.65;759.9
2022.06.07 09:00:01;Sell;1.7;XAUUSD;1838.6;2022.06.08 18:05:20;1859.02;-85;-10.93;-3471.4
2022.06.06 23:00:02;Sell;1.7;XAUUSD;1842.12;2022.06.07 03:50:57;1840.59;-85;-10.88;260.1
2022.06.03 10:00:01;Buy;2.1;XAUUSD;1866.19;2022.06.06 17:35:05;1846.12;-105;-18.89;-4214.7
2022.06.06 03:00:02;Sell;2.1;XAUUSD;1851.07;2022.06.06 17:03:18;1850.37;-105;;147
2022.06.03 17:00:01;Sell;2.1;XAUUSD;1863.14;2022.06.03 17:32:31;1861.41;-105;;363.3
2022.06.02 23:00:01;Buy;2.1;XAUUSD;1869.99;2022.06.03 03:44:02;1870.93;-105;-19.07;197.4
2022.06.02 16:00:02;Buy;2;XAUUSD;1857.3;2022.06.02 16:25:42;1861.79;-100;;898
2022.06.01 05:00:34;Sell;1.8;XAUUSD;1834.8;2022.06.01 08:33:31;1829.95;-90;;873
2022.06.01 06:00:16;Sell;1.8;XAUUSD;1836.83;2022.06.01 07:49:36;1832.31;-90;;813.6
2022.05.31 09:00:01;Sell;1.8;XAUUSD;1852.87;2022.05.31 13:36:28;1848.05;-90;;867.6
2022.05.26 06:00:01;Buy;1.8;XAUUSD;1852.26;2022.05.27 05:15:27;1853.26;-90;-16.19;180
2022.05.25 07:46:33;Balance;;;;;;;;-400
2022.05.23 13:00:01;Buy;1.8;XAUUSD;1864.86;2022.05.24 17:07:19;1865.78;-90;-16.22;165.6
2022.05.23 07:00:02;Buy;1.7;XAUUSD;1854.85;2022.05.23 11:21:46;1859.9;-85;;858.5
2022.05.19 18:00:01;Buy;1.7;XAUUSD;1846.09;2022.05.23 01:01:06;1847.55;-85;-39.17;248.2
2022.05.17 21:00:02;Buy;1.7;XAUUSD;1819.7;2022.05.18 19:08:05;1821.51;-85;-19.28;307.7
2022.05.16 23:00:02;Buy;1.7;XAUUSD;1826.83;2022.05.17 12:22:38;1827.14;-85;-19.39;52.7
2022.05.12 21:00:02;Sell;1.6;XAUUSD;1822.86;2022.05.13 01:32:10;1817.86;-80;-10.12;800
2022.05.12 17:00:01;Sell;1.5;XAUUSD;1838.99;2022.05.12 18:55:12;1833.99;-75;;750
2022.05.10 04:00:01;Sell;1.5;XAUUSD;1854.05;2022.05.10 17:48:03;1849.05;-75;;750
2022.05.09 09:00:01;Sell;1.5;XAUUSD;1871.65;2022.05.09 10:29:15;1869.42;-75;;334.5
2022.05.02 12:00:02;Sell;1.4;XAUUSD;1879.65;2022.05.02 15:03:12;1874.65;-70;;700
2022.05.02 08:00:02;Sell;1.3;XAUUSD;1885.23;2022.05.02 11:42:05;1880.23;-65;;650
2022.05.02 07:00:03;Sell;1.3;XAUUSD;1888.39;2022.05.02 07:46:28;1886.77;-65;;210.6
2022.04.29 14:00:02;Buy;1.3;XAUUSD;1915.45;2022.04.29 15:04:41;1916.65;-65;;156
2022.04.29 06:00:02;Buy;1.3;XAUUSD;1901.09;2022.04.29 08:01:13;1906.09;-65;;650
2022.04.28 04:06:07;Balance;;;;;;;;-1000
2022.04.25 20:00:01;Sell;1.2;XAUUSD;1897.52;2022.04.27 11:12:32;1885.59;-60;-19.02;1431.6
2022.04.25 15:00:02;Sell;1.2;XAUUSD;1906.81;2022.04.25 15:20:01;1901.81;-60;;600
2022.04.20 19:00:02;Buy;1.2;XAUUSD;1951.27;2022.04.20 20:57:15;1951.67;-60;;48
2022.04.20 06:00:02;Sell;1.1;XAUUSD;1946.7;2022.04.20 07:04:50;1941.7;-55;;550
2022.04.19 04:00:03;Sell;1.1;XAUUSD;1975.68;2022.04.19 15:44:06;1970.68;-55;;550
2022.04.13 02:00:03;Buy;1.1;XAUUSD;1967.23;2022.04.13 06:40:23;1969.03;-55;;198
2022.04.12 12:00:01;Buy;1;XAUUSD;1951.89;2022.04.12 13:32:01;1956.89;-50;;500
