Time;Type;Volume;Symbol;Price;Time;Price;Commission;Swap;Profit
2022.08.05 18:30:01;Sell;0.01;EURGBP;0.84278;2022.08.15 13:30:01;0.84472;;0.01;-2.34
2022.08.10 15:45:00;Sell;0.01;GBPCAD;1.57084;2022.08.10 16:00:00;1.56841;;;1.8900000000000001
2022.08.09 08:45:01;Sell;0.01;EURJPY;137.632;2022.08.10 15:45:01;137.316;;-0.01;2.38
2022.08.09 02:30:00;Buy;0.01;GBPCAD;1.55397;2022.08.10 15:45:00;1.57077;;-0.06;13.09
2022.08.09 02:15:01;Buy;0.01;GBPCAD;1.5539399999999999;2022.08.10 15:00:00;1.56134;;-0.06;5.75
2022.08.10 02:15:00;Sell;0.01;EURGBP;0.84534;2022.08.10 03:15:00;0.84526;;;0.1
2022.08.09 08:39:33;Balance;;;;;;;;-700
2022.08.05 16:45:00;Sell;0.01;USDCAD;1.29536;2022.08.05 16:45:01;1.29563;;;-0.21
2022.08.05 09:47:28;Balance;;;;;;;;1356
2022.07.29 22:04:54;Balance;;;;;;;;-69958.65
2022.07.29 10:30:01;Sell;0.46;GBPCAD;1.56326;2022.07.29 16:00:00;1.5560399999999999;;;258.65
2022.07.27 18:43:09;Balance;;;;;;;;69700
2022.07.26 12:27:15;Balance;;;;;;;;-169700
2022.07.26 10:10:04;Balance;;;;;;;;150000
2022.07.26 07:59:03;Balance;;;;;;;;6000
2022.07.25 17:39:12;Balance;;;;;;;;3700
2022.07.25 17:38:32;Balance;;;;;;;;10000
2022.07.25 17:19:17;Balance;;;;;;;;-10000
2022.07.25 17:18:12;Balance;;;;;;;;10000
