Time;Type;Volume;Symbol;Price;Time;Price;Commission;Swap;Profit
2022.08.10 15:19:13;Sell;0.01;AUDJPY.a;93.737;2022.08.15 13:06:28;93.185;-0.08;-0.04;4.16
2022.08.05 01:53:07;Sell;0.01;EURJPY.a;136.075;2022.08.15 12:09:28;135.65;-0.08;0.01;3.19
2022.08.02 15:51:58;Buy;0.01;GBPUSD.a;1.22179;2022.08.10 15:34:43;1.22534;-0.08;-0.33;3.55
2022.08.05 00:51:51;Sell;0.01;USDJPY.a;132.726;2022.08.10 15:18:13;132.308;-0.08;-0.03;3.16
2022.07.05 14:39:13;Buy;0.01;EURUSD.a;1.02601;2022.08.10 14:13:40;1.03133;-0.08;-1.75;5.32
2022.08.09 15:46:21;Balance;;;;;;;;20.66
2022.08.05 17:52:05;Balance;;;;;;;;9.3
2022.08.05 01:44:04;Balance;;;;;;;;9.25
2022.08.03 12:22:38;Sell;0.05;AUDNZD.a;1.10722;2022.08.05 00:48:34;1.10549;-0.38;-0.11;5.45
2022.08.02 13:00:02;Buy;0.03;GBPCHF.a;1.16384;2022.08.03 09:08:02;1.16887;-0.22;0.04;15.75
2022.07.21 16:41:23;Sell;0.01;AUDNZD.a;1.1089;2022.08.02 05:55:54;1.10387;-0.08;-0.08;3.18
2022.06.06 16:08:47;Sell;0.01;USDJPY.a;131.382;2022.08.02 01:38:14;130.867;-0.08;-0.63;3.94
2022.08.01 12:37:44;Sell;0.01;GBPJPY.a;161.747;2022.08.01 20:25:03;161.41;-0.08;;2.56
2022.08.01 14:40:13;Buy;0.01;USDCAD.a;1.28145;2022.08.01 16:58:26;1.28359;-0.08;;1.67
2022.08.01 12:30:04;Sell;0.01;EURJPY.a;135.547;2022.08.01 14:04:44;135.026;-0.08;;3.95
2022.07.18 03:40:18;Sell;0.01;AUDJPY.a;94.003;2022.07.28 15:34:09;93.647;-0.08;-0.1;2.65
2022.07.04 00:58:31;Sell;0.01;USDJPY.a;135.033;2022.07.28 14:13:59;134.625;-0.08;-0.28;3.03
2022.07.25 03:45:55;Buy;0.01;GBPAUD.a;1.73699;2022.07.27 03:34:39;1.7406899999999998;-0.08;-0.02;2.56
2022.06.23 12:52:18;Buy;0.01;AUDCAD.a;0.89377;2022.07.26 19:20:11;0.89415;-0.08;-0.04;0.29
2022.07.26 18:27:18;Balance;;;;;;;;-100
2022.07.22 18:42:16;Buy;0.01;EURAUD.a;1.47552;2022.07.25 03:45:15;1.47866;-0.08;-0.03;2.17
2022.07.22 16:44:15;Buy;0.02;EURAUD.a;1.47152;2022.07.22 18:42:10;1.4752100000000001;-0.16;;5.11
