Time;Type;Volume;Symbol;Price;Time;Price;Commission;Swap;Profit
2022.08.16 12:45:00;Buy;0.02;AUDCAD;0.90282;2022.08.16 13:23:22;0.90385;-0.02;;1.6
2022.08.16 07:45:01;Sell;0.02;AUDNZD;1.10574;2022.08.16 09:30:16;1.10467;-0.02;;1.3599999999999999
2022.08.16 03:45:00;Buy;0.02;AUDCAD;0.90449;2022.08.16 04:01:38;0.90555;-0.02;;1.6400000000000001
2022.08.15 08:15:01;Buy;0.02;NZDCAD;0.82124;2022.08.15 14:55:57;0.82226;-0.02;;1.58
2022.08.15 09:00:00;Buy;0.02;AUDCAD;0.90642;2022.08.15 10:30:40;0.90746;-0.02;;1.62
2022.08.12 20:45:00;Sell;0.02;AUDCAD;0.90993;2022.08.15 05:16:29;0.90888;-0.02;-0.03;1.6400000000000001
2022.08.12 04:00:00;Buy;0.02;AUDNZD;1.10339;2022.08.15 04:52:05;1.10449;-0.02;-0.1;1.42
2022.08.12 06:45:00;Sell;0.02;NZDCAD;0.82315;2022.08.12 10:51:04;0.82213;-0.02;;1.6
2022.08.11 14:45:01;Sell;0.02;NZDCAD;0.82229;2022.08.11 18:06:45;0.82126;-0.02;;1.62
2022.08.11 14:45:00;Sell;0.02;AUDCAD;0.90819;2022.08.11 17:34:34;0.90717;-0.02;;1.6
2022.08.11 12:00:00;Sell;0.02;AUDCAD;0.90672;2022.08.11 12:20:37;0.90569;-0.02;;1.6099999999999999
2022.08.11 06:28:08;Balance;;;;;;;;800
