Time;Type;Volume;Symbol;Price;Time;Price;Commission;Swap;Profit
2022.08.15 15:25:00;Sell;5;WINQ22;112835;2022.08.15 15:37:56;113090;;;-255
2022.08.15 10:45:00;Sell;5;WINQ22;111455;2022.08.15 10:51:18;111720;;;-265
2022.08.12 12:29:59;Sell;5;WINQ22;111270;2022.08.12 12:31:37;111180;;;90
2022.08.12 10:30:00;Sell;5;WINQ22;111045;2022.08.12 10:31:23;110940;;;105
2022.08.11 10:59:59;Buy;5;WINQ22;111255;2022.08.11 11:03:43;111000;;;-255
2022.08.11 09:35:00;Sell;5;WINQ22;111390;2022.08.11 09:38:39;111645;;;-255
2022.08.10 11:24:59;Buy;1;WINQ22;109915;2022.08.10 11:25:31;110005;;;18
2022.08.10 09:50:00;Sell;1;WINQ22;110700;2022.08.10 09:50:25;110615;;;17
2022.08.09 11:44:59;Buy;5;WINQ22;108360;2022.08.09 11:50:01;108455;;;95
2022.08.09 11:10:00;Buy;5;WINQ22;108735;2022.08.09 11:10:33;108835;;;100
2022.08.08 12:20:00;Sell;5;WINQ22;108520;2022.08.08 12:35:44;108425;;;95
2022.08.08 11:00:00;Sell;5;WINQ22;108430;2022.08.08 11:00:40;108335;;;95
2022.08.05 11:10:00;Sell;5;WINQ22;106795;2022.08.05 11:10:45;106710;;;85
2022.08.05 10:35:00;Buy;5;WINQ22;106210;2022.08.05 10:39:52;106330;;;120
2022.08.04 16:00:00;Buy;5;WINQ22;106335;2022.08.04 16:09:02;106405;;;70
2022.08.04 13:00:00;Sell;5;WINQ22;105715;2022.08.04 13:26:21;105970;;;-255
2022.08.04 09:40:00;Sell;5;WINQ22;105080;2022.08.04 09:47:50;104990;;;90
2022.08.03 12:55:00;Sell;5;WINQ22;103960;2022.08.03 13:20:36;104205;;;-245
2022.08.03 10:40:00;Buy;5;WINQ22;103950;2022.08.03 10:51:16;104035;;;85
2022.08.03 10:15:00;Buy;5;WINQ22;104005;2022.08.03 10:30:32;103760;;;-245
2022.08.02 11:15:00;Buy;5;WINQ22;102550;2022.08.02 11:15:26;102635;;;85
2022.08.02 10:40:00;Sell;5;WINQ22;103000;2022.08.02 10:40:26;102905;;;95
2022.08.01 10:40:00;Buy;5;WINQ22;102950;2022.08.01 10:41:38;103040;;;90
2022.08.01 10:10:00;Buy;5;WINQ22;103455;2022.08.01 10:16:04;103185;;;-270
2022.07.27 11:35:00;Buy;5;WINQ22;100660;2022.07.27 11:37:10;100755;;;95
2022.07.27 10:30:00;Sell;5;WINQ22;101045;2022.07.27 10:37:15;100950;;;95
2022.07.27 10:15:00;Sell;5;WINQ22;100940;2022.07.27 10:23:30;101190;;;-250
2022.07.26 12:45:00;Buy;5;WINQ22;100400;2022.07.26 12:51:34;100145;;;-255
2022.07.26 11:20:00;Buy;5;WINQ22;100915;2022.07.26 11:37:00;100685;;;-230
2022.07.26 09:45:00;Sell;5;WINQ22;101185;2022.07.26 10:16:18;101100;;;85
2022.07.25 15:50:00;Sell;5;WINQ22;101060;2022.07.25 16:04:29;100980;;;80
2022.07.25 15:00:00;Buy;5;WINQ22;100840;2022.07.25 15:26:15;100925;;;85
2022.07.25 10:50:00;Sell;5;WINQ22;100775;2022.07.25 11:03:54;101030;;;-255
2022.07.22 10:35:00;Sell;5;WINQ22;100160;2022.07.22 10:35:13;100080;;;80
2022.07.22 10:15:00;Sell;5;WINQ22;100070;2022.07.22 10:30:11;100325;;;-255
2022.07.22 09:30:00;Sell;5;WINQ22;99975;2022.07.22 09:39:06;99885;;;90
2022.07.21 15:00:00;Buy;5;WINQ22;99115;2022.07.21 15:06:09;99195;;;80
2022.07.21 12:10:00;Sell;5;WINQ22;98690;2022.07.21 12:24:18;98945;;;-255
2022.07.21 11:35:00;Buy;5;WINQ22;97895;2022.07.21 11:37:20;97970;;;75
2022.07.20 10:50:00;Sell;5;WINQ22;98720;2022.07.20 10:52:29;98630;;;90
2022.07.20 09:30:00;Buy;5;WINQ22;98650;2022.07.20 10:11:08;98745;;;95
2022.07.19 11:35:00;Sell;5;WINQ22;98580;2022.07.19 11:36:37;98490;;;90
2022.07.19 10:50:00;Sell;5;WINQ22;98320;2022.07.19 10:53:30;98230;;;90
2022.07.18 14:55:00;Buy;5;WINQ22;98440;2022.07.18 14:56:50;98195;;;-245
2022.07.18 13:10:00;Buy;5;WINQ22;98815;2022.07.18 13:14:15;98905;;;90
2022.07.18 10:50:00;Sell;5;WINQ22;98890;2022.07.18 10:57:09;99100;;;-210
2022.07.15 10:00:00;Sell;5;WINQ22;97145;2022.07.15 10:08:03;97095;;;50
2022.07.15 09:40:00;Buy;5;WINQ22;97045;2022.07.15 09:52:30;97145;;;100
2022.07.14 11:17:57;Balance;;;;;;;;741
2022.07.14 10:50:00;Buy;5;WINQ22;96915;2022.07.14 10:50:50;97010;;;95
2022.07.14 09:30:00;Buy;5;WINQ22;97615;2022.07.14 09:30:47;97710;;;95
2022.07.13 14:10:00;Sell;5;WINQ22;99585;2022.07.13 14:18:28;99500;;;85
2022.07.13 09:50:00;Buy;5;WINQ22;98575;2022.07.13 10:02:46;98665;;;90
2022.07.12 11:50:00;Sell;3;WINQ22;99035;2022.07.12 11:51:59;98955;;;48
2022.07.11 11:10:00;Buy;3;WINQ22;99630;2022.07.11 11:10:30;99715;;;51
2022.07.11 10:55:00;Buy;3;WINQ22;99795;2022.07.11 10:57:03;99880;;;51
2022.07.08 10:30:00;Sell;3;WINQ22;102580;2022.07.08 10:31:01;102490;;;54
2022.07.08 09:55:00;Buy;3;WINQ22;101820;2022.07.08 09:55:23;101890;;;42
2022.07.08 09:40:00;Buy;3;WINQ22;101950;2022.07.08 09:43:41;101695;;;-153
