Time;Type;Volume;Symbol;Price;Time;Price;Commission;Swap;Profit
2022.08.16 00:01:08;Sell;0.1;CHFJPY;140.834;2022.08.16 01:06:12;140.807;-0.7;;2.03
2022.08.15 00:29:54;Sell;0.1;EURAUD;1.44066;2022.08.15 02:13:49;1.44096;-0.7;;-2.14
2022.08.10 00:07:04;Sell;0.1;GBPUSD;1.20723;2022.08.10 01:56:35;1.2074;-0.7;;-1.7
2022.08.09 00:09:13;Buy;0.1;USDCAD;1.28584;2022.08.09 00:40:48;1.28577;-0.7;;-0.54
2022.08.09 00:09:20;Buy;0.1;EURCAD;1.3105;2022.08.09 00:26:33;1.3107;-0.7;;1.55
2022.08.01 00:26:01;Sell;0.1;EURAUD;1.46297;2022.08.01 02:26:01;1.4636;-0.7;;-4.39
2022.07.29 00:08:03;Buy;0.1;CHFJPY;140.526;2022.07.29 00:58:19;140.619;-0.7;;6.92
2022.07.22 00:44:52;Sell;0.1;AUDUSD;0.69377;2022.07.22 02:52:30;0.6927;-0.7;;10.7
2022.07.22 00:32:15;Sell;0.1;GBPUSD;1.19958;2022.07.22 01:58:45;1.19927;-0.7;;3.1
2022.07.22 00:44:52;Sell;0.1;AUDCAD;0.89263;2022.07.22 01:37:13;0.89183;-0.7;;6.22
2022.07.22 00:42:52;Buy;0.1;EURAUD;1.47443;2022.07.22 01:11:21;1.47507;-0.7;;4.44
2022.07.21 00:59:10;Sell;0.1;AUDUSD;0.6889;2022.07.21 02:01:20;0.68841;-0.7;;4.9
2022.07.20 00:07:34;Sell;0.1;EURAUD;1.48241;2022.07.20 02:07:35;1.48291;-0.7;;-3.45
2022.07.20 00:07:10;Sell;0.1;CHFJPY;142.571;2022.07.20 01:20:41;142.615;-0.7;;-3.19
2022.07.20 00:03:16;Sell;0.1;CHFJPY;142.634;2022.07.20 00:03:22;142.608;-0.7;;1.88
2022.07.14 00:05:10;Sell;0.1;CHFJPY;140.386;2022.07.14 02:42:42;140.287;-0.7;;7.2
2022.07.14 00:26:27;Sell;0.1;USDJPY;137.448;2022.07.14 01:01:12;137.344;-0.7;;7.57
2022.07.14 00:03:14;Buy;0.1;USDCHF;0.98048;2022.07.14 00:53:33;0.9788;-0.7;;-17.16
2022.07.13 00:09:51;Sell;0.1;USDCHF;0.9825;2022.07.13 02:24:56;0.98192;-0.7;;5.91
2022.07.13 00:26:29;Sell;0.1;AUDUSD;0.67606;2022.07.13 01:20:57;0.67553;-0.7;;5.3
