Time;Type;Volume;Symbol;Price;Time;Price;Commission;Swap;Profit
2022.08.03 03:46:31;Balance;;;;;;;;-4.98
2022.08.02 14:27:41;Balance;;;;;;;;-1000
2022.08.02 09:44:01;Balance;;;;;;;;-15.08
2022.08.02 09:43:59;Balance;;;;;;;;-4000
2022.07.06 13:20:50;Sell;0.3;GBPJPY.a;160.685;2022.08.02 02:42:50;160.177;-2.26;-8.31;116.66
2022.08.01 22:05:43;Balance;;;;;;;;-2000
2022.08.01 22:03:48;Balance;;;;;;;;-2000
2022.08.01 22:02:25;Balance;;;;;;;;-2000
2022.08.01 21:59:48;Balance;;;;;;;;-2000
2022.07.06 02:32:22;Sell;0.2;CADJPY.a;103.72;2022.08.01 21:42:40;102.542;-1.5;-10.64;179
2022.07.01 05:48:50;Buy;0.3;GBPCAD.a;1.56669;2022.08.01 21:26:20;1.5733000000000001;-2.26;-24.22;154.42
2022.06.27 03:31:09;Buy;0.2;NZDUSD.a;0.63138;2022.08.01 21:20:29;0.63302;-1.5;-4.2;32.8
2022.07.30 01:46:35;Balance;;;;;;;;-0.28
2022.07.13 15:20:58;Sell;0.01;GBPJPY.a;163.218;2022.07.29 19:58:27;162.378;-0.08;-0.18;6.3
2022.07.21 02:25:48;Balance;;;;;;;;-0.09
2022.07.20 14:47:45;Balance;;;;;;;;-67.25
2022.07.18 13:58:01;Sell;0.1;AUDNZD.a;1.10596;2022.07.20 14:19:01;1.10554;-0.76;-0.1;2.63
2022.07.20 02:38:06;Balance;;;;;;;;-0.36
2022.07.19 19:56:46;Balance;;;;;;;;2000
2022.07.19 14:08:51;Balance;;;;;;;;-1000
2022.07.18 17:57:22;Sell;0.1;AUDJPY.a;94.341;2022.07.19 02:32:06;94.23;-0.76;-0.08;8.03
2022.07.19 01:30:51;Balance;;;;;;;;-1.23
2022.07.18 14:04:18;Buy;0.05;GBPUSD.a;1.1973;2022.07.18 16:03:44;1.20116;-0.38;;19.3
2022.07.13 17:13:37;Buy;0.01;GBPUSD.a;1.19254;2022.07.18 12:42:25;1.19629;-0.08;-0.21;3.75
2022.07.15 14:59:58;Buy;0.01;GBPCHF.a;1.16147;2022.07.18 09:32:49;1.16361;-0.08;0.01;2.2
2022.07.16 03:50:04;Balance;;;;;;;;-0.35
2022.07.15 00:59:59;Buy;0.01;GBPUSD.a;1.18426;2022.07.15 17:30:59;1.18454;-0.08;;0.28
2022.07.14 18:20:13;Sell;0.01;USDCAD.a;1.31162;2022.07.15 14:23:13;1.3058;-0.08;-0.03;4.46
2022.07.15 01:38:02;Sell;0.01;AUDJPY.a;93.628;2022.07.15 08:26:04;93.45;-0.08;;1.28
2022.07.15 00:54:47;Buy;0.01;GBPAUD.a;1.75343;2022.07.15 08:01:08;1.7555;-0.08;;1.3900000000000001
2022.07.15 03:34:14;Balance;;;;;;;;-0.12
2022.07.14 17:15:41;Balance;;;;;;;;-1000
2022.07.14 13:31:24;Buy;0.01;AUDUSD.a;0.67272;2022.07.14 17:14:08;0.67296;-0.08;;0.24
2022.07.12 15:22:45;Buy;0.1;GBPAUD.a;1.75998;2022.07.14 13:16:36;1.76032;-0.76;-0.24;2.2800000000000002
