Time;Type;Volume;Symbol;Price;Time;Price;Commission;Swap;Profit
2022.08.15 21:27:01;Sell;0.01;GBPCAD;1.55558;2022.08.15 21:27:06;1.55561;-0.07;;-0.02
2022.08.15 14:03:14;Sell;0.01;GBPCAD;1.55925;2022.08.15 21:27:01;1.55566;-0.07;;2.7800000000000002
2022.08.10 10:23:39;Sell;0.02;EURUSD;1.02113;2022.08.15 12:16:11;1.02064;-0.14;-0.1;0.98
2022.08.10 22:47:38;Sell;0.02;EURUSD;1.03023;2022.08.12 19:14:23;1.025875;-0.14;-0.08;8.71
2022.08.12 11:39:55;Balance;;;;;;;;46
2022.08.09 02:00:19;Sell;0.01;GBPCAD;1.55334;2022.08.12 05:20:56;1.55521;-0.07;-0.04;-1.46
2022.08.11 13:35:53;Sell;0.02;EURUSD;1.03369;2022.08.12 05:20:11;1.03078;-0.14;-0.02;5.82
2022.08.11 18:13:27;Sell;0.04;NZDCAD;0.82093;2022.08.11 18:14:08;0.8209;-0.28;;0.09
2022.08.11 18:08:24;Sell;0.04;NZDCAD;0.82088;2022.08.11 18:08:51;0.82087;-0.28;;0.03
2022.08.11 15:30:32;Sell;0.04;NZDCAD;0.82336;2022.08.11 18:07:43;0.82089;-0.28;;7.74
2022.08.10 15:39:47;Sell;0.03;EURUSD;1.03346;2022.08.10 22:47:18;1.03023;-0.21;;9.69
2022.08.10 16:50:18;Sell;0.01;GBPCAD;1.56484;2022.08.10 22:47:01;1.562;-0.07;;2.22
2022.08.10 15:35:16;Sell;0.01;GBPCAD;1.56908;2022.08.10 16:45:53;1.56492;-0.07;;3.24
2022.08.10 15:39:37;Sell;0.02;GBPUSD;1.22357;2022.08.10 16:41:29;1.21959;-0.14;;7.96
2022.08.10 15:35:16;Sell;0.03;EURUSD;1.03137;2022.08.10 16:33:03;1.03111;-0.21;;0.78
2022.08.10 15:34:59;Sell;0.02;GBPUSD;1.22026;2022.08.10 16:31:09;1.22076;-0.14;;-1
2022.08.09 11:27:55;Sell;0.02;EURUSD;1.02288;2022.08.09 19:51:03;1.02166;-0.14;;2.44
2022.08.09 17:58:25;Buy;0.02;GBPUSD;1.20884;2022.08.09 18:00:08;1.20885;-0.14;;0.02
2022.08.08 18:13:50;Sell;0.02;EURUSD;1.02125;2022.08.09 07:09:22;1.01923;-0.14;-0.02;4.04
2022.08.04 15:59:41;Sell;0.03;GBPUSD;1.21155;2022.08.05 15:30:25;1.20927;-0.21;-0.03;6.84
2022.08.04 15:01:08;Sell;0.01;GBPUSD;1.20814;2022.08.05 15:30:24;1.20925;-0.07;-0.01;-1.11
2022.08.04 15:46:20;Sell;0.03;EURUSD;1.0184;2022.08.05 15:30:20;1.01849;-0.21;-0.03;-0.27
2022.08.04 18:28:27;Sell;0.03;GBPUSD;1.21359;2022.08.05 15:30:19;1.20987;-0.21;-0.03;11.16
2022.08.04 18:28:41;Sell;0.03;EURUSD;1.02247;2022.08.05 15:30:15;1.01957;-0.21;-0.03;8.7
2022.08.04 15:46:32;Sell;0.03;GBPUSD;1.2097;2022.08.04 16:16:35;1.21041;-0.21;;-2.13
2022.08.04 13:04:07;Sell;0.03;EURUSD;1.01915;2022.08.04 14:42:59;1.0171;-0.21;;6.15
2022.08.03 13:12:22;Sell;0.03;EURUSD;1.01999;2022.08.03 16:44:37;1.01676;-0.21;;9.69
2022.08.03 05:25:35;Sell;0.03;EURUSD;1.01766;2022.08.03 16:42:01;1.01694;-0.21;;2.16
2022.08.03 04:47:11;Sell;0.03;EURUSD;1.01643;2022.08.03 09:25:41;1.01698;-0.21;;-1.65
2022.08.03 02:00:07;Buy;0.01;GBPCAD;1.56646;2022.08.03 05:25:20;1.5647;-0.07;;-1.37
2022.08.03 02:00:10;Buy;0.01;GBPCAD;1.56651;2022.08.03 05:25:16;1.5647;-0.07;;-1.41
2022.08.02 03:59:03;Sell;0.03;EURUSD;1.02875;2022.08.02 08:05:33;1.02719;-0.21;;4.68
2022.08.01 17:01:28;Sell;0.03;GBPUSD;1.22669;2022.08.02 07:51:25;1.225;-0.21;-0.03;5.07
2022.08.02 02:00:20;Buy;0.01;GBPCAD;1.57389;2022.08.02 03:54:13;1.57585;-0.07;;1.53
2022.08.02 02:00:19;Buy;0.01;GBPCAD;1.57389;2022.08.02 03:30:22;1.5753;-0.07;;1.1
2022.08.01 12:03:49;Sell;0.03;GBPUSD;1.22374;2022.08.01 17:03:03;1.22529;-0.21;;-4.65
2022.08.01 12:08:37;Sell;0.03;EURUSD;1.02621;2022.08.01 14:55:55;1.0231266666666665;-0.21;;9.25
2022.08.01 02:00:26;Buy;0.01;GBPCAD;1.55958;2022.08.01 04:30:53;1.5609;-0.07;;1.03
2022.08.01 02:00:25;Buy;0.01;GBPCAD;1.55958;2022.08.01 04:30:53;1.5609;-0.07;;1.03
2022.08.01 02:56:20;Buy;0.01;AUDCAD;0.89362;2022.08.01 03:38:09;0.89398;-0.07;;0.28
2022.08.01 02:00:22;Buy;0.01;AUDCAD;0.89429;2022.08.01 03:21:43;0.89437;-0.07;;0.06
2022.08.01 02:00:23;Buy;0.01;AUDCAD;0.89429;2022.08.01 02:56:16;0.89354;-0.07;;-0.59
2022.07.29 11:16:33;Sell;0.03;AUDNZD;1.11133;2022.07.29 11:38:07;1.11054;-0.21;;1.49
2022.07.29 06:35:01;Sell;0.01;GBPCAD;1.55921;2022.07.29 11:31:54;1.55924;-0.07;;-0.02
2022.07.28 02:00:07;Buy;0.01;AUDCAD;0.89686;2022.07.29 07:36:06;0.89734;-0.07;-0.01;0.37
2022.07.29 02:00:09;Buy;0.01;GBPCAD;1.55924;2022.07.29 07:11:47;1.56064;-0.07;;1.09
2022.07.29 02:00:08;Buy;0.01;GBPCAD;1.55924;2022.07.29 06:31:18;1.55886;-0.07;;-0.3
2022.07.29 02:00:08;Buy;0.01;AUDCAD;0.89574;2022.07.29 04:25:16;0.89609;-0.07;;0.27
2022.07.28 04:38:12;Buy;0.01;GBPCAD;1.56276;2022.07.28 04:38:45;1.56241;-0.07;;-0.27
2022.07.28 04:38:11;Buy;0.01;GBPCAD;1.56268;2022.07.28 04:38:45;1.56241;-0.07;;-0.21
2022.07.28 02:00:16;Buy;0.01;GBPCAD;1.55883;2022.07.28 04:38:11;1.56244;-0.07;;2.81
2022.07.28 02:00:13;Buy;0.01;AUDCAD;0.89697;2022.07.28 03:02:45;0.89674;-0.07;;-0.18
2022.07.28 02:00:13;Buy;0.01;GBPCAD;1.55883;2022.07.28 03:02:21;1.55962;-0.07;;0.62
2022.07.27 02:00:18;Buy;0.01;AUDCAD;0.89447;2022.07.27 21:47:21;0.89587;-0.07;;1.09
2022.07.27 02:00:20;Buy;0.01;AUDCAD;0.8945;2022.07.27 12:32:38;0.89313;-0.07;;-1.07
2022.07.27 02:00:26;Sell;0.01;GBPCAD;1.54994;2022.07.27 10:53:17;1.5494;-0.07;;0.42
2022.07.27 07:46:58;Sell;0.03;EURUSD;1.01488;2022.07.27 09:53:49;1.01309;-0.21;;5.37
2022.07.26 02:00:21;Sell;0.01;GBPCAD;1.54862;2022.07.26 09:23:30;1.54675;-0.07;;1.46
2022.07.26 04:42:12;Sell;0.03;EURUSD;1.02466;2022.07.26 07:02:19;1.02286;-0.21;;5.4
2022.07.26 02:00:18;Buy;0.01;AUDCAD;0.89365;2022.07.26 04:35:40;0.89515;-0.07;;1.17
2022.07.26 02:00:20;Buy;0.01;AUDCAD;0.89365;2022.07.26 04:35:34;0.89515;-0.07;;1.17
2022.07.21 15:50:03;Sell;0.03;EURUSD;1.02741;2022.07.21 16:08:31;1.0237366666666667;-0.21;;11.02
2022.07.21 07:36:15;Sell;0.03;EURUSD;1.02171;2022.07.21 11:13:23;1.01755;-0.21;;12.48
2022.07.21 05:40:13;Sell;0.03;EURUSD;1.02037;2022.07.21 10:30:37;1.02066;-0.21;;-0.87
2022.07.19 17:14:42;Sell;0.03;EURUSD;1.02577;2022.07.20 02:42:01;1.02323;-0.21;-0.03;7.62
2022.07.19 13:30:07;Sell;0.03;AUDCAD;0.89303;2022.07.19 21:45:09;0.88875;-0.21;;9.96
2022.07.18 04:27:03;Sell;0.03;EURUSD;1.01085;2022.07.18 09:13:52;1.00842;-0.21;;7.29
2022.07.14 18:42:40;Sell;0.03;EURUSD;1.0038;2022.07.18 04:29:03;1.0109;-0.21;-0.06;-21.3
2022.07.14 18:07:47;Sell;0.03;EURUSD;1.00155;2022.07.18 04:29:02;1.01089;-0.21;-0.06;-28.02
2022.07.14 17:51:47;Sell;0.03;EURUSD;0.99934;2022.07.14 18:12:27;1.00049;-0.21;;-3.4499999999999997
2022.07.13 18:20:11;Sell;0.03;GBPUSD;1.19411;2022.07.13 18:27:00;1.19256;-0.21;;4.65
2022.07.13 16:12:40;Sell;0.03;GBPUSD;1.18777;2022.07.13 16:21:31;1.18642;-0.21;;4.05
2022.07.13 16:10:50;Sell;0.03;GBPUSD;1.18673;2022.07.13 16:21:26;1.18631;-0.21;;1.26
2022.07.13 16:09:42;Sell;0.03;GBPUSD;1.18602;2022.07.13 16:21:09;1.18612;-0.21;;-0.3
2022.07.13 15:52:40;Sell;0.03;GBPUSD;1.18723;2022.07.13 15:56:23;1.18544;-0.21;;5.37
2022.07.13 15:46:50;Sell;0.03;GBPUSD;1.18543;2022.07.13 15:56:02;1.1857;-0.21;;-0.81
2022.07.13 14:40:29;Sell;0.03;GBPUSD;1.19309;2022.07.13 15:33:35;1.18642;-0.21;;20.01
2022.07.13 10:28:27;Sell;0.03;GBPUSD;1.19006;2022.07.13 12:39:20;1.18855;-0.21;;4.53
2022.07.11 18:00:13;Buy;0.03;AUDCAD;0.87551;2022.07.12 18:45:04;0.88066;-0.21;-0.02;11.88
2022.07.11 19:30:08;Buy;0.09;AUDCAD;0.87517;2022.07.12 17:56:08;0.88052;-0.63;-0.07;37
2022.07.11 16:00:13;Buy;0.03;AUDCAD;0.87795;2022.07.12 17:56:08;0.88049;-0.21;-0.02;5.86
2022.07.11 16:00:13;Buy;0.03;AUDCAD;0.87796;2022.07.12 17:00:15;0.87985;-0.21;-0.02;4.35
2022.07.11 19:30:12;Buy;0.09;AUDCAD;0.87521;2022.07.12 17:00:13;0.87987;-0.63;-0.07;32.18
2022.07.12 16:15:06;Buy;0.03;AUDNZD;1.10121;2022.07.12 16:15:08;1.10117;-0.21;;-0.07
2022.07.11 18:00:07;Buy;0.03;AUDNZD;1.1;2022.07.12 16:15:05;1.10116;-0.21;-0.02;2.13
2022.07.11 16:15:20;Buy;0.03;AUDCAD;0.87736;2022.07.12 16:00:11;0.87923;-0.21;-0.02;4.3
2022.07.11 16:15:17;Buy;0.03;AUDCAD;0.87736;2022.07.12 15:30:10;0.87875;-0.21;-0.02;3.2
2022.07.11 16:15:20;Buy;0.09;AUDCAD;0.87736;2022.07.12 15:15:11;0.8786933333333333;-0.63;-0.06999999999999999;9.2
2022.07.11 15:30:12;Buy;0.03;AUDCAD;0.88049;2022.07.12 15:15:11;0.87871;-0.21;-0.02;-4.1
2022.07.11 16:15:17;Buy;0.09;AUDCAD;0.87737;2022.07.12 14:42:15;0.87857;-0.63;-0.07;8.29
2022.07.11 15:30:10;Buy;0.03;AUDCAD;0.88052;2022.07.12 14:42:15;0.87857;-0.21;-0.02;-4.49
2022.07.12 11:37:50;Sell;0.03;GBPUSD;1.18407;2022.07.12 12:44:54;1.1819;-0.21;;6.51
2022.07.12 11:16:27;Sell;0.03;GBPUSD;1.18092;2022.07.12 12:37:16;1.18231;-0.21;;-4.17
2022.07.12 11:22:46;Sell;0.03;GBPUSD;1.18245;2022.07.12 12:07:11;1.18254;-0.21;;-0.27
2022.07.12 09:27:38;Sell;0.03;GBPUSD;1.18683;2022.07.12 10:51:26;1.18372;-0.21;;9.33
2022.07.08 17:34:05;Sell;0.03;GBPUSD;1.20267;2022.07.11 07:42:30;1.19919;-0.21;-0.03;10.44
2022.07.08 16:02:32;Sell;0.03;GBPUSD;1.20018;2022.07.11 07:42:28;1.19919;-0.21;-0.03;2.9699999999999998
2022.07.08 15:49:31;Sell;0.03;GBPUSD;1.1961;2022.07.08 16:57:21;1.19775;-0.21;;-4.95
2022.07.08 15:54:01;Sell;0.03;GBPUSD;1.19805;2022.07.08 16:07:00;1.19892;-0.21;;-2.61
2022.07.06 10:45:21;Sell;0.03;GBPUSD;1.19682;2022.07.06 12:17:11;1.19327;-0.21;;10.65
2022.07.06 06:31:05;Sell;0.03;GBPUSD;1.19628;2022.07.06 07:19:04;1.19556;-0.21;;2.16
2022.07.05 16:49:27;Sell;0.03;GBPUSD;1.19679;2022.07.05 16:57:19;1.19567;-0.21;;3.36
2022.07.05 11:40:53;Sell;0.03;GBPUSD;1.20626;2022.07.05 12:03:42;1.20459;-0.21;;5.01
2022.07.05 11:42:14;Sell;0.03;GBPUSD;1.20695;2022.07.05 11:48:49;1.20549;-0.21;;4.38
2022.07.05 02:59:35;Sell;0.03;EURUSD;1.04323;2022.07.05 10:18:36;1.03988;-0.21;;10.05
2022.07.04 18:09:33;Sell;0.03;EURUSD;1.04339;2022.07.04 20:26:21;1.04216;-0.21;;3.69
