Time;Type;Volume;Symbol;Price;Time;Price;Commission;Swap;Profit
2022.08.16 06:00:20;Buy;0.11;EURAUD;1.44585;2022.08.16 07:32:09;1.4466227272727272;-0.78;;5.970000000000001
2022.08.16 05:36:34;Buy;0.11;EURAUD;1.44583;2022.08.16 05:44:24;1.44591;-0.78;;0.62
2022.08.15 10:35:05;Sell;0.11;EURAUD;1.44805;2022.08.16 01:52:29;1.4474172727272727;-0.78;0.16;4.9
2022.08.15 08:35:17;Buy;0.11;AUDUSD;0.70819;2022.08.15 09:10:24;0.70839;-0.78;;2.2
2022.08.10 14:51:27;Sell;0.11;EURUSD;1.0248;2022.08.12 18:02:36;1.0245145454545455;-0.78;2.11;3.1399999999999997
2022.08.10 15:23:10;Sell;0.11;GBPUSD;1.21143;2022.08.12 15:49:24;1.21133;-0.78;-0.51;1.1
2022.08.12 14:36:18;Sell;0.11;USDCAD;1.27839;2022.08.12 15:30:33;1.27834;-0.78;;0.43
2022.08.12 14:54:00;Buy;0.11;AUDUSD;0.70865;2022.08.12 15:04:41;0.70884;-0.78;;2.09
2022.08.12 14:31:43;Buy;0.11;AUDUSD;0.70878;2022.08.12 14:35:19;0.70896;-0.78;;1.98
2022.08.12 13:49:11;Buy;0.11;AUDUSD;0.70868;2022.08.12 13:56:19;0.70889;-0.78;;2.31
2022.08.12 06:56:26;Buy;0.11;EURAUD;1.45021;2022.08.12 13:19:28;1.45001;-0.78;;-1.56
2022.08.10 14:52:31;Sell;0.11;AUDUSD;0.69781;2022.08.10 15:30:04;0.70305;-0.78;;-57.64
2022.08.10 15:09:54;Sell;0.11;EURAUD;1.46856;2022.08.10 15:12:45;1.46858;-0.78;;-0.15
2022.08.10 14:54:15;Sell;0.11;EURGBP;0.84646;2022.08.10 15:09:07;0.84638;-0.78;;1.07
2022.08.10 14:48:42;Sell;0.11;EURAUD;1.46859;2022.08.10 15:03:55;1.46854;-0.78;;0.38
2022.08.08 07:42:26;Buy;0.11;EURAUD;1.46942;2022.08.10 14:10:16;1.46904;-0.78;-1.3;-2.91
2022.08.09 11:51:55;Sell;0.11;GBPUSD;1.2114;2022.08.09 15:24:19;1.210700909090909;-0.78;;7.6899999999999995
2022.08.09 11:33:49;Sell;0.11;EURUSD;1.02315;2022.08.09 13:41:19;1.02315;-0.39;;0
2022.08.08 13:48:23;Sell;0.11;NZDUSD;0.62777;2022.08.09 04:48:07;0.62765;-0.78;-0.13;1.32
2022.08.08 10:44:22;Sell;0.11;GBPUSD;1.21132;2022.08.08 11:58:32;1.209260909090909;-0.7800000000000001;;22.65
2022.08.08 10:51:39;Sell;0.11;EURUSD;1.0212;2022.08.08 10:56:47;1.02111;-0.78;;0.99
2022.08.08 05:47:05;Buy;0.11;EURAUD;1.46916;2022.08.08 06:01:10;1.46935;-0.78;;1.45
2022.08.08 04:59:12;Buy;0.11;EURAUD;1.4693;2022.08.08 05:12:27;1.46943;-0.78;;0.99
2022.08.05 15:52:24;Buy;0.11;GBPUSD;1.20522;2022.08.05 17:17:54;1.20532;-0.78;;1.1
2022.08.05 15:38:59;Sell;0.11;USDCAD;1.29286;2022.08.05 15:40:07;1.29297;-0.78;;-0.94
2022.08.05 15:36:51;Buy;0.11;AUDUSD;0.6912;2022.08.05 15:39:26;0.69127;-0.78;;0.77
2022.08.05 13:33:54;Buy;0.11;AUDCHF;0.66342;2022.08.05 14:05:45;0.66347;-0.78;;0.58
2022.08.05 12:41:21;Buy;0.11;GBPUSD;1.21273;2022.08.05 13:27:25;1.2129590909090908;-0.78;;2.52
2022.08.05 12:47:03;Sell;0.11;EURAUD;1.47161;2022.08.05 13:23:46;1.47165;-0.78;;-0.31
2022.08.05 12:30:48;Sell;0.11;EURAUD;1.47165;2022.08.05 12:44:47;1.4717;-0.78;;-0.38
2022.08.04 17:36:03;Buy;0.11;AUDCHF;0.66647;2022.08.05 09:47:31;0.66666;-0.78;0.2;2.18
2022.08.03 17:41:20;Buy;0.11;EURAUD;1.46649;2022.08.04 17:51:30;1.46636;-0.78;-1.9300000000000002;-0.99
2022.08.04 16:57:13;Buy;0.11;AUDCHF;0.66689;2022.08.04 17:13:04;0.66704;-0.78;;1.72
2022.08.04 16:38:19;Buy;0.11;AUDUSD;0.69494;2022.08.04 16:41:48;0.69512;-0.78;;1.98
2022.08.03 11:51:16;Sell;0.11;EURCHF;0.97647;2022.08.04 15:17:01;0.97637;-0.78;-1.02;1.15
2022.08.03 16:38:28;Buy;0.11;EURCAD;1.30684;2022.08.04 11:02:11;1.3071972727272727;-0.78;-3.25;3.06
2022.08.04 10:45:07;Sell;0.11;GBPUSD;1.21707;2022.08.04 10:51:08;1.21704;-0.78;;0.33
2022.08.03 19:35:25;Sell;0.11;GBPUSD;1.21462;2022.08.03 20:02:01;1.21457;-0.78;;0.55
2022.08.03 17:48:53;Sell;0.11;USDCAD;1.28712;2022.08.03 18:46:33;1.287;-0.78;;1.03
2022.08.03 17:54:58;Buy;0.11;NZDUSD;0.62336;2022.08.03 18:14:55;0.62355;-0.78;;2.09
2022.08.03 17:36:51;Buy;0.11;NZDUSD;0.62321;2022.08.03 17:41:16;0.6234563636363636;-0.78;;2.71
2022.08.03 16:46:00;Buy;0.11;EURUSD;1.01662;2022.08.03 16:59:24;1.01686;-0.78;;2.64
2022.08.03 16:34:10;Buy;0.11;GBPUSD;1.21554;2022.08.03 16:51:53;1.2157445454545455;-0.78;;2.25
2022.08.03 14:30:38;Sell;0.11;EURUSD;1.02046;2022.08.03 16:37:23;1.018340909090909;-0.7800000000000001;;23.310000000000002
2022.07.28 16:30:31;Buy;0.06;CADCHF;0.74661;2022.08.03 13:15:42;0.74592;-0.42;0.72;-4.32
2022.08.03 09:41:12;Buy;0.11;EURAUD;1.4664;2022.08.03 10:06:39;1.4666836363636364;-0.78;;2.16
2022.08.03 03:38:35;Sell;0.11;USDCAD;1.28864;2022.08.03 04:01:48;1.28851;-0.78;;1.11
2022.08.03 02:57:02;Buy;0.11;AUDUSD;0.68935;2022.08.03 03:05:04;0.68953;-0.78;;1.98
2022.08.02 08:12:02;Balance;;;;;;;;1000
2022.07.28 12:48:03;Buy;0.06;EURCHF;0.97622;2022.08.01 19:50:18;0.9753;-0.42;-0.38;-5.8100000000000005
2022.07.29 12:58:04;Sell;0.06;EURAUD;1.46028;2022.08.01 10:39:58;1.46023;-0.42;0.22;0.21
2022.07.29 14:42:15;Buy;0.06;NZDUSD;0.62785;2022.08.01 00:24:20;0.627805;-0.43;-0.07;-0.27
2022.07.30 16:56:37;Balance;;;;;;;;-79
2022.07.29 15:50:51;Buy;0.06;AUDCAD;0.89304;2022.07.29 18:39:13;0.8935833333333333;-0.43;;2.54
2022.07.29 14:48:21;Buy;0.06;AUDUSD;0.69804;2022.07.29 18:02:26;0.69814;-0.42;;0.6
2022.07.29 14:32:19;Sell;0.06;USDCAD;1.28338;2022.07.29 17:14:19;1.28345;-0.42;;-0.33
2022.07.29 15:35:31;Buy;0.06;AUDCHF;0.66453;2022.07.29 15:50:01;0.66463;-0.42;;0.63
2022.07.29 14:43:08;Buy;0.06;AUDUSD;0.69801;2022.07.29 14:46:54;0.69806;-0.42;;0.3
2022.07.29 14:32:13;Buy;0.06;AUDUSD;0.69836;2022.07.29 14:39:51;0.69851;-0.42;;0.9
2022.07.29 14:32:00;Buy;0.06;NZDUSD;0.62827;2022.07.29 14:39:50;0.62824;-0.42;;-0.18
2022.07.29 13:51:27;Sell;0.06;USDCAD;1.283;2022.07.29 14:04:54;1.2829;-0.42;;0.47
2022.07.29 06:30:33;Buy;0.06;EURJPY;136.375;2022.07.29 14:00:49;136.385;-0.43;;0.45000000000000007
2022.07.29 12:41:12;Sell;0.06;USDCAD;1.28302;2022.07.29 13:31:05;1.28303;-0.42;;-0.05
2022.07.29 12:39:04;Buy;0.06;AUDCHF;0.66544;2022.07.29 13:02:12;0.66546;-0.42;;0.13
2022.07.29 11:48:40;Sell;0.06;EURAUD;1.4601;2022.07.29 12:48:06;1.46028;-0.42;;-0.75
2022.07.29 06:52:17;Buy;0.06;AUDJPY;93.303;2022.07.29 06:58:15;93.304;-0.42;;0.05
2022.07.29 06:36:54;Buy;0.06;AUDJPY;93.454;2022.07.29 06:41:40;93.465;-0.42;;0.49
2022.07.28 20:00:01;Sell;0.06;EURAUD;1.45919;2022.07.28 21:06:01;1.4589633333333334;-0.43;;0.95
2022.07.28 17:52:23;Sell;0.06;EURAUD;1.45879;2022.07.28 19:58:28;1.4585366666666666;-0.43;;1.06
2022.07.28 17:47:03;Sell;0.06;EURGBP;0.83882;2022.07.28 18:39:01;0.83833;-0.43;;3.56
2022.07.28 17:35:17;Sell;0.06;EURAUD;1.45985;2022.07.28 17:41:45;1.46001;-0.43;;-0.6699999999999999
2022.07.28 12:48:33;Buy;0.06;EURAUD;1.45604;2022.07.28 17:30:26;1.4584433333333333;-0.43999999999999995;;10.05
2022.07.28 16:30:13;Sell;0.06;EURUSD;1.01681;2022.07.28 16:56:03;1.0144116666666667;-0.43999999999999995;;14.39
2022.07.28 14:47:41;Buy;0.06;AUDCAD;0.8935;2022.07.28 16:45:55;0.89566;-0.43999999999999995;;10.11
2022.07.28 16:42:52;Sell;0.06;GBPUSD;1.21495;2022.07.28 16:43:53;1.21492;-0.42;;0.18
2022.07.28 16:38:37;Sell;0.06;GBPUSD;1.2147;2022.07.28 16:41:14;1.21465;-0.42;;0.3
2022.07.12 17:34:25;Sell;0.05;CADJPY;104.854;2022.07.28 16:21:26;104.854;-0.18;-3.9;0
2022.07.28 15:43:41;Buy;0.06;EURUSD;1.01514;2022.07.28 16:04:28;1.0155516666666666;-0.43;;2.47
2022.07.25 10:33:34;Sell;0.05;AUDJPY;94.365;2022.07.28 16:04:07;94.1676;-0.37999999999999995;-0.96;7.319999999999999
2022.07.28 15:53:05;Buy;0.06;GBPUSD;1.21397;2022.07.28 15:53:57;1.21415;-0.42;;1.08
2022.07.28 15:36:30;Sell;0.06;EURUSD;1.01482;2022.07.28 15:41:43;1.01475;-0.42;;0.42
2022.07.28 14:34:39;Buy;0.06;EURUSD;1.01279;2022.07.28 15:22:53;1.01295;-0.42;;0.96
2022.07.28 12:50:06;Buy;0.06;EURJPY;137.694;2022.07.28 13:08:50;137.706;-0.42;;0.53
2022.07.28 09:40:11;Buy;0.06;USDCAD;1.27974;2022.07.28 11:44:09;1.2806266666666666;-0.43999999999999995;;4.15
2022.07.28 10:49:24;Buy;0.06;EURAUD;1.45753;2022.07.28 11:04:08;1.4579666666666666;-0.29;;1.83
2022.07.28 10:33:02;Buy;0.06;EURAUD;1.45807;2022.07.28 10:42:34;1.45819;-0.42;;0.5
2022.07.28 09:45:12;Sell;0.06;EURUSD;1.0222;2022.07.28 10:27:27;1.019965;-0.43999999999999995;;13.41
2022.07.28 09:33:17;Sell;0.06;EURUSD;1.02295;2022.07.28 09:36:34;1.02279;-0.42;;0.96
2022.07.28 08:53:30;Sell;0.06;EURUSD;1.0223;2022.07.28 09:04:45;1.02222;-0.42;;0.48
2022.07.27 18:43:44;Buy;0.06;EURUSD;1.01248;2022.07.27 20:59:38;1.0129833333333333;-0.43;;3.02
2022.07.27 17:57:26;Sell;0.06;USDCAD;1.28946;2022.07.27 20:23:24;1.2889966666666666;-0.43;;2.16
2022.07.27 19:41:25;Buy;0.06;EURCAD;1.303;2022.07.27 19:57:31;1.3032116666666667;-0.43;;0.99
2022.07.27 17:58:26;Buy;0.06;GBPUSD;1.20279;2022.07.27 18:51:23;1.20318;-0.43;;2.3400000000000003
