Time;Type;Volume;Symbol;Price;Time;Price;Commission;Swap;Profit
2022.08.11 15:45:06;Sell;0.03;NZDCAD;0.82279;2022.08.15 12:00:02;0.82041;;-0.2;5.55
2022.08.11 15:15:04;Sell;0.03;NZDCAD;0.82262;2022.08.15 09:30:02;0.82072;;-0.2;4.45
2022.08.11 15:45:08;Sell;0.07;NZDCAD;0.8227;2022.08.15 08:15:04;0.82153;;-0.48;6.4
2022.08.10 15:45:15;Sell;0.03;NZDCAD;0.81933;2022.08.15 08:15:04;0.82143;;-0.51;-4.92
2022.08.11 15:45:07;Sell;0.07;NZDCAD;0.8227;2022.08.15 08:15:03;0.82153;;-0.48;6.4
2022.08.10 15:45:14;Sell;0.03;NZDCAD;0.81909;2022.08.15 08:15:03;0.82153;;-0.51;-5.72
2022.08.10 15:45:13;Sell;0.03;NZDCAD;0.81935;2022.08.15 08:15:02;0.82141;;-0.51;-4.83
2022.08.11 15:45:06;Sell;0.07;NZDCAD;0.82269;2022.08.15 08:15:01;0.82136;;-0.48;7.28
2022.08.11 15:45:05;Sell;0.07;NZDCAD;0.82279;2022.08.15 08:05:34;0.82137;;-0.48;7.77
2022.08.10 15:45:12;Sell;0.03;NZDCAD;0.8193;2022.08.15 08:05:34;0.82137;;-0.51;-4.85
2022.08.10 15:45:11;Sell;0.03;NZDCAD;0.81943;2022.08.15 08:00:03;0.82167;;-0.51;-5.25
2022.08.11 15:45:04;Sell;0.07;NZDCAD;0.82287;2022.08.15 08:00:02;0.82167;;-0.48;6.57
2022.07.24 20:01:44;Balance;;;;;;;;10
2022.07.24 19:59:39;Balance;;;;;;;;-10
2022.07.19 13:30:03;Sell;0.03;AUDCAD;0.89298;2022.07.19 23:00:02;0.8882;;;11.14
2022.07.19 13:30:04;Sell;0.03;AUDCAD;0.893;2022.07.19 22:00:12;0.88829;;;10.97
2022.07.19 13:15:03;Sell;0.03;AUDCAD;0.89276;2022.07.19 22:00:11;0.88827;;;10.46
2022.07.11 18:00:04;Buy;0.03;AUDCAD;0.87559;2022.07.12 18:45:02;0.88058;;-0.12;11.51
2022.07.11 16:00:03;Buy;0.03;AUDCAD;0.87811;2022.07.12 18:00:02;0.88035;;-0.12;5.16
