Time;Type;Volume;Symbol;Price;Time;Price;Commission;Swap;Profit
2022.08.15 15:30:41;Sell;1;GBPUSD;1.2107;2022.08.15 16:14:06;1.21004;-50;;66
2022.08.15 08:14:08;Sell;1;GBPUSD;1.2121;2022.08.15 10:11:04;1.21046;-50;;164
2022.08.09 05:17:40;Sell;1;USDJPY;134.787;2022.08.10 15:04:22;134.86;-50;;-54.13
2022.08.09 05:36:22;Sell;1;USDJPY;134.844;2022.08.10 15:04:20;134.857;-50;;-9.64
2022.08.09 06:03:15;Sell;1;USDJPY;134.924;2022.08.10 15:04:18;134.857;-50;;49.68
2022.08.09 09:01:30;Sell;1;USDJPY;135.05;2022.08.10 15:04:17;134.859;-50;;141.63
2022.08.09 18:12:33;Sell;1;USDJPY;135.011;2022.08.10 15:04:15;134.861;-50;;111.23
2022.08.09 22:03:21;Sell;1;USDJPY;135.194;2022.08.10 15:04:14;134.863;-50;;245.43
2022.08.10 09:26:50;Sell;1;USDJPY;135.092;2022.08.10 15:04:06;134.851;-50;;178.72
2022.08.09 23:59:59;Charge;;;;;;;;-9.722222222222221
2022.08.09 23:59:59;Charge;;;;;;;;-9.722222222222221
2022.08.09 23:59:59;Charge;;;;;;;;-9.722222222222221
2022.08.09 23:59:59;Charge;;;;;;;;-9.722222222222221
2022.08.09 23:59:59;Charge;;;;;;;;-9.722222222222221
2022.08.09 23:59:59;Charge;;;;;;;;-9.722222222222221
2022.08.08 19:05:59;Buy;1;GBPUSD;1.20989;2022.08.08 23:53:41;1.20771;-50;;-218
2022.08.08 19:29:16;Buy;1;GBPUSD;1.20856;2022.08.08 23:53:31;1.20771;-50;;-85
2022.08.08 19:10:44;Buy;1;GBPUSD;1.20959;2022.08.08 23:53:29;1.2081;-50;;-149
2022.08.08 20:53:19;Buy;1;GBPUSD;1.20829;2022.08.08 23:53:23;1.2081;-50;;-19
2022.08.08 21:51:10;Buy;1;GBPUSD;1.20744;2022.08.08 23:53:21;1.2081;-50;;66
2022.08.08 17:19:28;Buy;1;USDJPY;134.499;2022.08.08 17:33:22;134.575;-50;;56.47
2022.08.08 07:43:39;Sell;1;USDJPY;135.2;2022.08.08 13:29:33;134.979;-50;;163.73
2022.08.08 08:36:30;Sell;1;USDJPY;135.339;2022.08.08 13:29:29;134.976;-50;;268.94
2022.08.08 11:03:30;Sell;1;USDJPY;135.104;2022.08.08 13:29:25;134.975;-50;;95.57
2022.08.05 19:30:07;Sell;1;GBPUSD;1.20647;2022.08.05 20:29:37;1.20816;-50;;-169
2022.08.05 19:59:25;Sell;1;GBPUSD;1.2078;2022.08.05 20:29:35;1.20814;-50;;-34
2022.08.05 20:08:10;Sell;1;GBPUSD;1.20853;2022.08.05 20:29:34;1.20818;-50;;35
2022.08.05 20:17:50;Sell;1;GBPUSD;1.20917;2022.08.05 20:29:32;1.20818;-50;;99
2022.08.05 17:31:18;Sell;1;GBPUSD;1.20615;2022.08.05 18:24:22;1.20453;-50;;162
2022.08.05 10:10:16;Sell;1;USDJPY;133.201;2022.08.05 12:11:00;132.975;-50;;169.96
2022.08.05 10:25:38;Sell;1;USDJPY;133.354;2022.08.05 12:10:59;132.975;-50;;285.02
2022.08.05 10:26:12;Sell;1;USDJPY;133.313;2022.08.05 12:10:57;132.975;-50;;254.18
2022.08.04 09:05:00;Sell;1;AUDUSD;0.69632;2022.08.04 16:00:32;0.69624;-50;;8
2022.08.04 13:23:07;Sell;1;AUDUSD;0.69874;2022.08.04 14:14:55;0.69777;-50;;97
2022.08.03 15:53:34;Balance;;;;;;;;10000
