Time;Type;Volume;Symbol;Price;Time;Price;Commission;Swap;Profit
2022.08.15 22:28:55;Sell;0.6;US500;4298.9;2022.08.15 22:50:01;4301.4;;;-1.5
2022.08.15 09:31:45;;;;;;;;;
2022.08.12 22:23:06;Sell;0.4;US500;4269.9;2022.08.15 07:17:25;4269.7;;-0.32;0.08
2022.08.11 21:30:30;Sell;0.6;US500;4219.6;2022.08.11 21:32:25;4215.8;;;2.2800000000000002
2022.08.11 20:26:47;Sell;0.6;US500;4235.2;2022.08.11 21:06:47;4221.6;;;8.16
2022.08.11 20:46:20;Sell;0.6;US500;4229.6;2022.08.11 21:02:42;4225.1;;;2.7
2022.08.11 19:43:05;Sell;0.6;US500;4229.6;2022.08.11 20:11:32;4231.8;;;-1.32
2022.08.11 20:06:48;Sell;0.6;US500;4230.9;2022.08.11 20:11:23;4231.3;;;-0.24
2022.08.11 17:25:05;Sell;0.6;US500;4250.9;2022.08.11 17:45:02;4246.2;;;2.82
2022.08.10 18:02:42;Sell;0.4;US500;4204.6;2022.08.10 22:44:43;4210.6;;;-2.4
2022.08.10 20:57:39;Sell;0.6;US500;4202.9;2022.08.10 22:38:51;4206.8;;;-2.34
2022.08.10 20:57:43;Sell;0.6;US500;4203.1;2022.08.10 22:38:28;4205.3;;;-1.32
2022.08.10 20:28:41;Sell;0.6;US500;4202.1;2022.08.10 20:50:02;4207.8;;;-3.42
2022.08.10 19:55:25;Sell;0.6;US500;4198.9;2022.08.10 20:50:02;4207.8;;;-5.34
2022.08.10 18:07:20;Sell;0.6;US500;4206.4;2022.08.10 19:21:31;4196.1;;;6.18
2022.08.09 21:55:25;Buy;0.4;US500;4120.4;2022.08.10 15:09:25;4137.5;;-0.12;6.84
2022.08.09 21:46:26;Buy;0.6;US500;4117.1;2022.08.10 13:22:56;4132;;-0.19;8.94
2022.08.09 21:56:04;Buy;0.6;US500;4121.6;2022.08.10 11:42:26;4137.2;;-0.19;9.36
2022.08.10 08:32:17;;;;;;;;;
2022.08.10 08:32:17;;;;;;;;;
2022.08.10 08:32:14;;;;;;;;;
2022.08.09 21:15:57;Buy;0.4;US500;4120.4;2022.08.09 21:27:16;4112.4;;;-3.2
2022.08.09 21:16:30;Buy;0.6;US500;4118.9;2022.08.09 21:23:19;4112.7;;;-3.7199999999999998
2022.08.09 20:56:47;Buy;0.6;US500;4123.1;2022.08.09 21:23:19;4112.7;;;-6.24
2022.08.09 19:05:07;Buy;0.6;US500;4123.4;2022.08.09 20:07:13;4119.4;;;-2.4
2022.08.09 17:31:37;Buy;0.6;US500;4124.4;2022.08.09 18:01:47;4116.7;;;-4.62
2022.08.09 17:47:34;Buy;0.4;US500;4124.7;2022.08.09 17:55:12;4124.5;;;-0.08
2022.08.09 17:03:16;Buy;0.6;US500;4122.2;2022.08.09 17:24:43;4119;;;-1.92
2022.08.09 17:13:22;Buy;0.6;US500;4121.4;2022.08.09 17:22:39;4121;;;-0.24
2022.08.09 17:11:44;Buy;0.4;US500;4121.9;2022.08.09 17:22:31;4121;;;-0.36
2022.08.09 08:54:26;;;;;;;;;
2022.08.09 08:54:26;;;;;;;;;
2022.08.09 08:54:26;;;;;;;;;
2022.08.08 22:20:12;Buy;0.6;US500;4135.4;2022.08.09 01:03:59;4146.3;;-0.19;6.54
2022.08.08 22:20:14;Buy;0.4;US500;4135.4;2022.08.09 01:03:55;4146.3;;-0.12;4.36
2022.08.08 22:20:18;Buy;0.6;US500;4135.6;2022.08.09 01:03:46;4146.5;;-0.19;6.54
2022.08.08 21:57:33;Buy;0.6;US500;4134.1;2022.08.08 22:16:48;4132.9;;;-0.72
2022.08.08 21:57:36;Buy;0.4;US500;4134.6;2022.08.08 22:16:44;4132.9;;;-0.68
2022.08.08 21:57:39;Buy;0.6;US500;4134.6;2022.08.08 22:16:42;4132.7;;;-1.1400000000000001
2022.08.08 21:47:12;Buy;0.6;US500;4135.9;2022.08.08 21:53:23;4128.9;;;-4.2
2022.08.08 21:47:16;Buy;0.4;US500;4135.9;2022.08.08 21:53:21;4128.7;;;-2.88
2022.08.08 21:47:19;Buy;0.6;US500;4135.4;2022.08.08 21:53:18;4128.9;;;-3.9
2022.08.08 21:40:47;Buy;0.6;US500;4136.1;2022.08.08 21:44:59;4134.9;;;-0.72
2022.08.08 21:40:58;Buy;0.4;US500;4136.4;2022.08.08 21:44:55;4134.4;;;-0.8
2022.08.08 21:41:04;Buy;0.6;US500;4136.9;2022.08.08 21:44:53;4134.4;;;-1.5
2022.08.08 21:35:40;Sell;0.6;US500;4134.4;2022.08.08 21:41:03;4136.9;;;-1.5
2022.08.08 21:35:35;Sell;0.4;US500;4134.2;2022.08.08 21:40:56;4136.4;;;-0.88
2022.08.08 21:35:47;Sell;0.6;US500;4134.4;2022.08.08 21:40:46;4136.6;;;-1.32
2022.08.08 21:33:26;Buy;0.6;US500;4139.2;2022.08.08 21:35:32;4135.2;;;-2.4
2022.08.08 21:33:22;Buy;0.4;US500;4139.1;2022.08.08 21:35:32;4135.2;;;-1.56
2022.08.08 21:33:20;Buy;0.6;US500;4138.6;2022.08.08 21:35:32;4135.4;;;-1.92
2022.08.08 21:20:24;Buy;0.6;US500;4138.6;2022.08.08 21:32:46;4135.7;;;-1.74
2022.08.08 21:28:58;Buy;0.4;US500;4138.6;2022.08.08 21:32:41;4135.7;;;-1.16
2022.08.08 21:15:26;Buy;0.6;US500;4140.4;2022.08.08 21:16:24;4136.7;;;-2.22
2022.08.08 21:10:39;Sell;0.6;US500;4142.7;2022.08.08 21:15:12;4139.6;;;1.8599999999999999
2022.08.08 21:03:41;Sell;0.4;US500;4143.7;2022.08.08 21:05:32;4137.1;;;2.64
2022.08.08 21:03:27;Sell;0.6;US500;4143.9;2022.08.08 21:05:20;4135.9;;;4.8
2022.08.08 21:03:51;Sell;0.6;US500;4142.7;2022.08.08 21:05:19;4136.6;;;3.66
2022.08.08 20:50:59;Sell;0.6;US500;4142.9;2022.08.08 20:52:12;4146.6;;;-2.22
2022.08.08 17:57:18;Sell;0.6;US500;4174.9;2022.08.08 18:06:48;4180.6;;;-3.42
2022.08.08 17:12:01;Sell;0.6;US500;4181.5;2022.08.08 17:38:39;4180.1;;;0.84
2022.08.08 17:09:37;Sell;0.6;US500;4183;2022.08.08 17:29:15;4176.9;;;3.66
2022.08.08 17:03:53;Sell;0.4;US500;4185;2022.08.08 17:16:59;4179.2;;;2.32
2022.08.05 22:24:47;Sell;0.4;US500;4131.9;2022.08.05 22:31:33;4136.1;;;-1.6800000000000002
2022.08.05 22:20:55;Sell;0.4;US500;4132.4;2022.08.05 22:24:31;4132.9;;;-0.2
2022.08.05 21:29:50;Sell;0.4;US500;4127.2;2022.08.05 22:13:52;4134.1;;;-2.76
2022.08.05 22:08:08;Sell;0.6;US500;4129.4;2022.08.05 22:13:47;4134.1;;;-2.82
2022.08.05 21:28:09;Sell;0.6;US500;4129.2;2022.08.05 22:10:48;4133.1;;;-2.34
2022.08.05 21:55:57;Sell;0.6;US500;4127.7;2022.08.05 22:05:23;4131.6;;;-2.34
2022.08.05 21:32:03;Sell;0.6;US500;4129.8;2022.08.05 21:54:48;4131.1;;;-0.78
2022.08.05 21:24:01;Buy;0.4;US500;4135.1;2022.08.05 21:27:22;4129.8;;;-2.12
2022.08.05 21:22:23;Buy;0.6;US500;4136.1;2022.08.05 21:27:22;4129.8;;;-3.7800000000000002
2022.08.05 20:56:53;Buy;0.6;US500;4133.1;2022.08.05 21:01:11;4133.2;;;0.06
2022.08.05 20:44:03;Sell;0.6;US500;4142.3;2022.08.05 20:51:11;4138.9;;;2.04
2022.08.05 19:28:07;Sell;0.4;US500;4124.3;2022.08.05 20:07:47;4139.8;;;-6.2
2022.08.05 19:54:14;Sell;0.6;US500;4133.8;2022.08.05 20:07:44;4139.8;;;-3.6
2022.08.05 19:20:51;Sell;0.6;US500;4127.6;2022.08.05 19:45:50;4129.8;;;-1.32
2022.08.05 18:56:50;Sell;0.6;US500;4116.3;2022.08.05 19:01:11;4119.8;;;-2.1
2022.08.05 18:34:06;Sell;0.4;US500;4118.1;2022.08.05 18:51:50;4118.5;;;-0.16
2022.08.05 18:19:38;Sell;0.6;US500;4128.3;2022.08.05 18:22:03;4124.8;;;2.1
2022.08.05 18:12:02;Sell;0.6;US500;4132.6;2022.08.05 18:15:52;4131;;;0.96
2022.08.05 18:05:39;Sell;0.4;US500;4134.6;2022.08.05 18:15:22;4129.8;;;1.92
2022.08.05 17:58:41;Sell;0.6;US500;4141.6;2022.08.05 18:01:19;4137.8;;;2.2800000000000002
2022.08.05 17:42:05;Buy;0.4;US500;4143.7;2022.08.05 17:51:03;4138;;;-2.2800000000000002
2022.08.05 17:47:32;Buy;0.6;US500;4144.7;2022.08.05 17:50:39;4139.3;;;-3.24
2022.08.05 17:25:40;Sell;0.6;US500;4148.5;2022.08.05 17:29:40;4143.7;;;2.88
2022.08.05 17:25:36;Sell;0.4;US500;4148.5;2022.08.05 17:29:27;4142;;;2.6
2022.08.05 17:14:33;Sell;0.4;US500;4148.5;2022.08.05 17:22:33;4151.7;;;-1.28
2022.08.05 17:03:32;Sell;0.4;US500;4140.3;2022.08.05 17:09:40;4144.7;;;-1.76
2022.08.05 15:38:51;Buy;0.4;US500;4122.4;2022.08.05 16:33:39;4117.3;;;-2.04
2022.08.05 16:20:39;Buy;0.6;US500;4108.6;2022.08.05 16:32:56;4116;;;4.44
2022.08.05 16:30:24;Buy;0.6;US500;4108.7;2022.08.05 16:32:23;4111.3;;;1.56
2022.08.05 15:55:55;Buy;0.6;US500;4103.1;2022.08.05 16:09:07;4109.4;;;3.7800000000000002
2022.08.05 03:42:08;Buy;0.4;US500;4154.6;2022.08.05 05:35:48;4162.9;;;3.32
2022.08.04 22:36:25;Buy;0.4;US500;4154.4;2022.08.04 22:42:19;4150;;;-1.76
2022.08.04 22:25:03;Buy;0.6;US500;4155.4;2022.08.04 22:42:14;4150.7;;;-2.82
2022.08.04 21:45:07;Buy;0.4;US500;4151.7;2022.08.04 22:17:37;4159;;;2.92
2022.08.04 21:44:42;Buy;0.6;US500;4150.4;2022.08.04 22:15:09;4158.7;;;4.98
2022.08.04 22:01:24;Buy;0.6;US500;4152.9;2022.08.04 22:15:03;4158.7;;;3.48
2022.08.04 22:00:19;Buy;0.6;US500;4152.9;2022.08.04 22:01:16;4152.7;;;-0.12
