Time;Type;Volume;Symbol;Price;Time;Price;Commission;Swap;Profit
2022.08.15 15:36:11;Sell;0.01;GBPAUD;1.72243;2022.08.15 20:48:41;1.71674;-0.08;;4
2022.08.15 15:19:35;Buy;0.01;USDSEK;10.2951;2022.08.15 20:48:41;10.3383;-0.08;;4.18
2022.08.15 03:53:57;Sell;0.01;GBPAUD;1.70486;2022.08.15 20:48:41;1.71674;-0.08;;-8.35
2022.08.15 03:53:47;Sell;0.01;EURGBP;0.84529;2022.08.15 20:48:41;0.84221;-0.08;;3.7199999999999998
2022.08.08 21:47:36;Buy;0.02;EURSEK;10.36541;2022.08.15 14:50:16;10.50025;-0.14;-0.42;26.18
2022.08.03 19:23:27;Buy;0.01;EURSEK;10.37501;2022.08.15 14:50:16;10.50025;-0.08;-0.36;12.16
2022.07.28 05:22:24;Buy;0.02;EURSEK;10.42647;2022.08.15 14:50:16;10.50025;-0.14;-0.95;14.33
2022.07.19 15:10:23;Buy;0.01;EURSEK;10.49247;2022.08.15 14:50:16;10.50025;-0.08;-1;0.76
2022.07.15 13:47:57;Buy;0.01;EURSEK;10.60267;2022.08.15 14:50:16;10.50025;-0.08;-1.1;-9.94
2022.07.07 14:59:31;Buy;0.01;EURSEK;10.72411;2022.08.15 14:50:16;10.50025;-0.08;-1.43;-21.73
2022.07.05 14:52:17;Buy;0.01;EURSEK;10.79551;2022.08.15 14:50:16;10.50025;-0.08;-1.55;-28.66
2022.08.09 05:19:17;Sell;0.01;AUDUSD;0.6981;2022.08.15 14:29:38;0.70351;-0.08;-0.03;-5.41
2022.08.10 15:30:04;Sell;0.01;AUDUSD;0.70221;2022.08.15 14:29:34;0.70344;-0.08;-0.02;-1.23
2022.08.10 16:07:27;Sell;0.01;AUDUSD;0.70623;2022.08.15 14:29:31;0.70343;-0.08;-0.02;2.8
2022.08.10 20:04:54;Sell;0.02;AUDUSD;0.71;2022.08.15 14:29:25;0.70344;-0.14;-0.05;13.12
2022.08.09 05:17:28;Sell;0.01;GBPAUD;1.72978;2022.08.10 16:09:40;1.73207;-0.08;-0.01;-1.62
2022.08.09 17:34:41;Sell;0.01;GBPAUD;1.73644;2022.08.10 16:09:39;1.73208;-0.08;-0.01;3.08
2022.08.09 05:18:30;Buy;0.01;AUDCHF;0.66701;2022.08.10 16:09:29;0.66553;-0.08;0.02;-1.5699999999999998
2022.08.09 17:37:16;Buy;0.01;AUDCHF;0.66443;2022.08.10 16:09:27;0.66554;-0.08;0.02;1.18
2022.08.08 15:48:22;Sell;0.01;AUDUSD;0.69876;2022.08.08 17:19:54;0.69979;-0.08;;-1.03
2022.08.08 15:48:40;Sell;0.01;GBPCHF;1.16041;2022.08.08 17:19:48;1.15573;-0.08;;4.91
2022.08.05 15:39:32;Buy;0.01;AUDCAD;0.89359;2022.08.08 03:53:19;0.89418;-0.08;-0.02;0.46
2022.08.05 15:37:51;Sell;0.01;EURGBP;0.84266;2022.08.08 03:53:17;0.84314;-0.08;0.03;-0.58
