Time;Type;Volume;Symbol;Price;Time;Price;Commission;Swap;Profit
2022.08.12 11:09:19;Sell;0.03;GBPJPY;162.264;2022.08.15 11:49:22;161.106;;-0.03;26.04
2022.08.11 18:06:55;Sell;0.02;XAUUSD;1791.91;2022.08.12 20:15:32;1802.02;;-0.02;-20.22
2022.08.11 10:02:00;Sell;0.04;CADJPY;103.901;2022.08.12 05:34:03;104.554;;-0.05;-19.58
2022.08.11 16:30:52;Balance;;;;;;;;-7430.2
2022.08.10 15:00:12;Buy;0.32;USDCAD;1.28797;2022.08.10 15:30:16;1.28382;;;-103.44
2022.08.09 10:02:40;Sell;0.09;XAUUSD;1786.09;2022.08.09 16:05:17;1798.05;;;-107.64
2022.08.05 15:30:21;Buy;0.3;CADCHF;0.74321;2022.08.09 15:47:42;0.7399;;0.94;-104.33
2022.08.09 10:00:26;Sell;0.33;XAUUSD;1785.73;2022.08.09 10:01:35;1786.11;;;-12.54
2022.08.04 15:21:36;Buy;0.33;USDCAD;1.2843499999999999;2022.08.05 07:02:42;1.28684;;-0.09;63.85
2022.08.04 14:56:57;Sell;0.18;EURUSD;1.01746;2022.08.04 18:20:18;1.02298;;;-99.36
2022.08.03 13:00:33;Sell;0.17;GBPUSD;1.21727;2022.08.04 10:25:12;1.21702;;-0.11;4.25
2022.08.03 11:07:14;Buy;0.24;EURAUD;1.46963;2022.08.03 19:42:37;1.46338;;;-104.04
2022.08.02 13:06:26;Buy;0.22;GBPCHF;1.16236;2022.08.03 07:37:44;1.1625;;0.31;3.23
2022.07.29 10:16:45;Buy;0.22;GBPCHF;1.162;2022.07.29 12:33:16;1.15767;;;-99.98
2022.07.28 12:01:14;Sell;0.32;CADCHF;0.74822;2022.07.28 14:46:37;0.75123;;;-100.05
2022.07.26 16:56:47;Buy;0.09;XAUUSD;1720.73;2022.07.27 21:52:04;1735.04;;-0.44;128.79
2022.07.27 10:07:15;Sell;0.17;GBPJPY;164.967;2022.07.27 21:41:50;165.782;;;-101.39
2022.07.27 10:03:44;Sell;0.37;AUDCAD;0.89132;2022.07.27 21:38:08;0.89485;;;-101.51
2022.07.26 10:13:34;Sell;0.17;GBPJPY;164.598;2022.07.26 15:15:13;163.6;;;124.15
2022.07.22 13:05:39;Buy;0.28;EURGBP;0.85021;2022.07.25 10:01:30;0.85031;;-0.86;3.36
2022.07.25 06:28:45;Buy;0.37;EURGBP;0.85182;2022.07.25 06:29:02;0.85157;;;-11.09
