Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2022.08.12 04:00:00;Buy;0.15;AUDNZD;1.10327;1.00327;1.10434;2022.08.12 11:31:27;1.10434;-0.83;;14.53;[tp]
2022.08.12 06:45:00;Sell;0.16;NZDCAD;0.82315;0.92315;0.82209;2022.08.12 11:21:48;0.82209;-0.88;;18.69;[tp]
2022.08.11 14:45:01;Sell;0.15;NZDCAD;0.82233;0.92233;0.82127;2022.08.11 18:06:11;0.82127;-0.83;;17.52;[tp]
2022.08.11 14:45:00;Sell;0.14;AUDCAD;0.90817;1.00817;0.90711;2022.08.11 17:34:39;0.90711;-0.77;;16.36;[tp]
2022.08.11 12:00:00;Sell;0.14;AUDCAD;0.90675;1.00675;0.90569;2022.08.11 12:20:37;0.90572;-0.77;;15.92;[tp]
2022.08.10 16:00:00;Sell;0.30;NZDCAD;0.81894;0.91177;0.81717;2022.08.11 05:04:02;0.81714;-1.65;-0.73;59.74;[tp]
2022.08.10 15:45:02;Sell;0.15;NZDCAD;0.82025;0.91177;0.81717;2022.08.11 05:04:02;0.81714;-0.83;-0.36;51.61;[tp]
2022.08.10 12:00:00;Sell;0.15;NZDCAD;0.81177;0.91177;0.81717;2022.08.11 05:04:02;0.81714;-0.83;-0.36;-89.11;[tp]
2022.08.10 19:00:00;Sell;0.13;AUDCAD;0.90675;1.00675;0.90569;2022.08.10 21:24:25;0.90571;-0.72;;14.93;[tp]
2022.08.10 15:45:00;Sell;0.13;AUDCAD;0.90555;1.00555;0.90449;2022.08.10 16:01:00;0.90447;-0.72;;15.52;[tp]
2022.08.10 13:15:00;Buy;0.14;AUDNZD;1.10451;1.00792;1.10680;2022.08.10 15:30:36;1.10606;-0.77;;19.62;[tp]
2022.08.09 22:30:01;Buy;0.14;AUDNZD;1.10792;1.00792;1.10680;2022.08.10 15:30:36;1.10606;-0.77;-0.37;-23.54;[tp]
2022.08.09 13:30:00;Buy;0.14;AUDNZD;1.10911;1.00911;1.11018;2022.08.09 14:58:02;1.11018;-0.77;;13.49;[tp]
2022.08.09 11:45:01;Sell;0.15;NZDCAD;0.80899;0.90899;0.80793;2022.08.09 14:50:16;0.80792;-0.83;;17.91;[tp]
2022.08.08 14:15:01;Sell;0.14;AUDCAD;0.90036;0.99628;0.89776;2022.08.08 17:07:23;0.89775;-0.77;;40.70;[tp]
2022.08.08 05:30:01;Sell;0.14;AUDCAD;0.89628;0.99628;0.89776;2022.08.08 17:07:23;0.89775;-0.77;;-22.92;[tp]
2022.08.08 07:30:01;Sell;0.14;AUDNZD;1.11018;1.21018;1.10911;2022.08.08 15:03:32;1.10909;-0.77;;13.76;[tp]
2022.08.08 00:36:03;Sell;0.30;EURAUD;1.47312;1.48222;1.47272;2022.08.08 02:36:03;1.47295;-1.65;;5.10;
2022.08.08 00:13:57;Buy Limit;0.35;EURUSD;1.01758;;;2022.08.08 01:00:00;1.01797;;;;cancelled
2022.08.05 15:45:00;Buy;0.11;AUDCAD;0.89330;0.79330;0.89436;2022.08.05 17:36:01;0.89436;-0.61;;13.04;[tp]
2022.08.05 15:45:01;Buy;0.12;NZDCAD;0.80755;0.70755;0.80861;2022.08.05 17:34:22;0.80869;-0.66;;15.29;[tp]
2022.08.04 22:30:00;Sell;0.12;NZDCAD;0.81080;0.90733;0.80851;2022.08.05 15:32:13;0.80850;-0.66;-0.10;30.90;[tp]
2022.08.04 04:30:00;Sell;0.12;NZDCAD;0.80733;0.90733;0.80851;2022.08.05 15:32:13;0.80850;-0.66;-0.10;-15.72;[tp]
2022.08.05 14:30:00;Buy;0.11;AUDNZD;1.10361;1.00361;1.10468;2022.08.05 15:30:01;1.10586;-0.61;;22.38;[tp]
2022.08.05 12:00:00;Buy;0.11;AUDNZD;1.10416;1.00416;1.10523;2022.08.05 13:32:50;1.10523;-0.61;;10.65;[tp]
2022.08.05 00:16:24;Sell;0.30;EURGBP;0.84249;0.85239;0.84268;2022.08.05 02:07:08;0.84271;-1.65;;-11.52;[tp]
2022.08.05 00:15:56;Buy;0.35;GBPUSD;1.21592;1.20602;1.21581;2022.08.05 01:33:55;1.21581;-1.93;;-5.53;[tp]
2022.08.04 22:00:00;Sell;0.11;AUDCAD;0.89691;0.99691;0.89585;2022.08.05 01:16:56;0.89602;-0.61;0.13;10.93;[tp]
2022.08.04 09:15:00;Sell;0.11;AUDCAD;0.89482;0.99482;0.89376;2022.08.04 16:01:13;0.89375;-0.61;;13.17;[tp]
2022.08.04 06:30:00;Buy;0.11;AUDNZD;1.10545;1.00545;1.10652;2022.08.04 08:43:23;1.10656;-0.61;;11.03;[tp]
2022.08.04 04:00:00;Buy;0.11;AUDNZD;1.10588;1.00588;1.10695;2022.08.04 04:49:55;1.10696;-0.61;;10.73;[tp]
2022.08.02 10:15:00;Buy;0.11;AUDCAD;0.89284;0.79284;0.89390;2022.08.02 17:59:24;0.89392;-0.61;;13.29;[tp]
2022.08.02 11:15:00;Buy;0.11;AUDNZD;1.10172;1.00551;1.10419;2022.08.02 17:45:01;1.10420;-0.61;;24.71;[tp]
2022.08.02 07:45:01;Buy;0.11;AUDNZD;1.10551;1.00551;1.10419;2022.08.02 17:45:01;1.10420;-0.61;;-13.05;[tp]
2022.08.01 17:15:00;Sell;0.12;NZDCAD;0.81243;0.90796;0.80964;2022.08.02 10:01:26;0.80964;-0.66;-0.13;37.46;[tp]
2022.08.01 11:15:01;Sell;0.12;NZDCAD;0.80796;0.90796;0.80964;2022.08.02 10:01:26;0.80964;-0.66;-0.13;-22.56;[tp]
2022.08.01 17:45:00;Sell;0.11;AUDCAD;0.90200;0.99792;0.89940;2022.08.02 07:30:40;0.89878;-0.61;0.14;39.41;[tp]
2022.08.01 11:15:00;Sell;0.11;AUDCAD;0.89792;0.99792;0.89940;2022.08.02 07:30:40;0.89878;-0.61;0.14;-10.53;[tp]
2022.08.02 00:12:58;Sell;0.30;EURGBP;0.83722;0.84712;0.83726;2022.08.02 03:01:12;0.83726;-1.65;;-2.10;[tp]
2022.08.02 00:55:45;Sell Limit;0.30;USDJPY;131.658;;;2022.08.02 01:00:00;131.645;;;;cancelled
2022.08.01 03:15:00;Buy;0.11;AUDNZD;1.10954;1.00954;1.11061;2022.08.01 03:54:24;1.11059;-0.61;;10.40;[tp]
2022.08.01 00:09:04;Sell;0.30;EURAUD;1.46273;1.47183;1.46264;2022.08.01 02:09:04;1.46382;-1.65;;-32.70;
2022.07.29 16:45:06;Buy;0.12;NZDCAD;0.80011;0.70464;0.80294;2022.07.29 17:58:14;0.80294;-0.66;;38.01;[tp]
2022.07.29 15:15:00;Buy;0.12;NZDCAD;0.80464;0.70464;0.80294;2022.07.29 17:58:14;0.80294;-0.66;;-22.84;[tp]
2022.07.29 16:45:00;Buy;0.11;AUDCAD;0.88927;0.79316;0.89178;2022.07.29 17:32:33;0.89180;-0.61;;31.21;[tp]
2022.07.29 15:45:00;Buy;0.11;AUDCAD;0.89316;0.79316;0.89178;2022.07.29 17:32:33;0.89178;-0.61;;-17.02;[tp]
2022.07.29 06:15:00;Sell;0.12;NZDCAD;0.80776;0.90776;0.80670;2022.07.29 12:22:04;0.80669;-0.66;;14.33;[tp]
2022.07.29 09:30:00;Sell;0.11;AUDCAD;0.89889;0.99889;0.89783;2022.07.29 11:09:44;0.89770;-0.61;;14.58;[tp]
2022.07.28 21:45:00;Buy;0.11;AUDNZD;1.11010;1.01356;1.11244;2022.07.29 03:55:00;1.11245;-0.61;-0.36;23.24;[tp]
2022.07.28 10:45:00;Buy;0.11;AUDNZD;1.11356;1.01356;1.11244;2022.07.29 03:55:00;1.11245;-0.61;-0.36;-10.98;[tp]
2022.07.28 14:30:00;Buy;0.11;AUDCAD;0.89398;0.79398;0.89504;2022.07.28 15:44:13;0.89504;-0.61;;13.03;[tp]
2022.07.28 09:45:00;Sell;0.12;NZDCAD;0.80506;0.90506;0.80400;2022.07.28 10:23:15;0.80398;-0.66;;14.46;[tp]
2022.07.27 14:30:00;Sell;0.11;AUDNZD;1.11540;1.21540;1.11436;2022.07.28 10:08:34;1.11438;-0.61;0.33;10.07;[tp]
2022.07.27 21:45:00;Sell;0.11;AUDCAD;0.89668;0.99668;0.89565;2022.07.28 05:19:46;0.89562;-0.61;0.37;13.02;[tp]
2022.07.27 15:15:00;Buy;0.12;NZDCAD;0.80028;0.70028;0.80134;2022.07.27 21:40:13;0.80134;-0.66;;14.21;[tp]
2022.07.27 10:00:00;Buy;0.12;NZDCAD;0.80104;0.70104;0.80210;2022.07.27 12:37:18;0.80210;-0.66;;14.23;[tp]
2022.07.27 04:45:01;Buy;0.11;AUDCAD;0.89166;0.79166;0.89272;2022.07.27 12:09:37;0.89272;-0.61;;13.06;[tp]
2022.07.27 00:01:25;Buy Limit;0.30;EURAUD;1.45732;;;2022.07.27 01:00:00;1.45888;;;;cancelled
2022.07.26 18:00:01;Sell;0.11;AUDCAD;0.89565;0.99565;0.89459;2022.07.26 18:25:31;0.89459;-0.61;;13.03;[tp]
2022.07.26 12:45:01;Sell;0.11;AUDNZD;1.11362;1.21362;1.11255;2022.07.26 13:20:42;1.11250;-0.61;;11.07;[tp]
2022.07.26 07:27:29;Buy;0.02;XAUUSD;1 722.54;;;2022.07.26 09:36:56;1 724.00;-0.11;;4.19;
2022.07.26 06:10:00;Buy;0.01;XAUUSD;1 725.41;;;2022.07.26 09:36:55;1 724.00;-0.06;;-2.03;
2022.07.26 05:00:00;Sell;0.11;AUDNZD;1.11221;1.21221;1.11114;2022.07.26 06:31:09;1.11114;-0.61;;10.59;[tp]
2022.07.26 04:45:00;Sell;0.11;AUDCAD;0.89550;0.99550;0.89444;2022.07.26 05:17:51;0.89444;-0.61;;13.04;[tp]
2022.07.26 00:03:31;Buy;0.35;EURUSD;1.02227;1.01477;1.02217;2022.07.26 01:33:24;1.02217;-1.93;;-5.03;[tp]
