Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2022.08.12 10:30:00;Sell Stop;0.01;EURUSD+;1.02025;;1.01825;2022.08.12 11:45:00;1.02977;;;;cancelled
2022.08.12 10:30:00;Buy Stop;0.01;EURUSD+;1.03679;;1.03879;2022.08.12 11:45:00;1.02979;;;;cancelled
2022.08.12 10:00:00;Sell Stop;0.01;GBPUSD+;1.20678;;1.20478;2022.08.12 11:45:00;1.21774;;;;cancelled
2022.08.12 10:00:00;Buy Stop;0.01;GBPUSD+;1.22762;;1.22962;2022.08.12 11:45:00;1.21774;;;;cancelled
2022.08.12 06:30:01;Sell Stop;0.01;EURUSD+;1.02025;;1.01825;2022.08.12 09:36:00;1.03131;;;;cancelled
2022.08.12 06:30:00;Buy Stop;0.01;EURUSD+;1.03679;;1.03879;2022.08.12 09:36:00;1.03133;;;;cancelled
2022.08.12 07:00:00;Sell Stop;0.01;GBPUSD+;1.20678;;1.20478;2022.08.12 08:16:01;1.21864;;;;cancelled
2022.08.12 06:30:10;Buy Stop;0.01;GBPUSD+;1.22762;;1.22962;2022.08.12 08:16:01;1.21870;;;;cancelled
2022.08.12 06:30:11;Sell Stop;0.01;GBPUSD+;1.20652;;1.20452;2022.08.12 07:00:00;1.21898;;;;cancelled
2022.08.11 16:30:01;Sell Stop;0.01;GBPUSD+;1.20634;;1.20434;2022.08.11 21:45:00;1.21956;;;;cancelled
2022.08.11 16:30:00;Sell Stop;0.01;EURUSD+;1.02025;;1.01825;2022.08.11 21:45:00;1.03123;;;;cancelled
2022.08.11 16:30:00;Buy Stop;0.01;GBPUSD+;1.22762;;1.22962;2022.08.11 21:45:00;1.21957;;;;cancelled
2022.08.11 16:30:00;Buy Stop;0.01;EURUSD+;1.03679;;1.03879;2022.08.11 21:45:00;1.03125;;;;cancelled
2022.08.11 14:30:00;Buy Stop;0.01;EURUSD+;1.03679;;1.03879;2022.08.11 14:46:01;1.03323;;;;cancelled
2022.08.11 14:30:01;Sell Stop;0.01;GBPUSD+;1.20634;;1.20434;2022.08.11 14:46:00;1.22121;;;;cancelled
2022.08.11 14:30:01;Sell Stop;0.01;EURUSD+;1.02025;;1.01825;2022.08.11 14:46:00;1.03321;;;;cancelled
2022.08.11 14:30:00;Buy Stop;0.01;GBPUSD+;1.22762;;1.22962;2022.08.11 14:46:00;1.22124;;;;cancelled
2022.08.11 11:30:01;Sell Stop;0.01;EURUSD+;1.02025;;1.01825;2022.08.11 13:51:00;1.03311;;;;cancelled
2022.08.11 11:30:01;Buy Stop;0.01;EURUSD+;1.03679;;1.03879;2022.08.11 13:51:00;1.03311;;;;cancelled
2022.08.11 11:30:00;Sell Stop;0.01;GBPUSD+;1.20634;;1.20434;2022.08.11 13:51:00;1.21974;;;;cancelled
2022.08.11 11:30:00;Buy Stop;0.01;GBPUSD+;1.22762;;1.22962;2022.08.11 13:51:00;1.21975;;;;cancelled
2022.08.11 06:30:05;Sell Stop;0.01;EURUSD+;1.02025;;1.01825;2022.08.11 10:51:00;1.03303;;;;cancelled
2022.08.11 06:30:05;Buy Stop;0.01;EURUSD+;1.03679;;1.03879;2022.08.11 10:51:00;1.03303;;;;cancelled
2022.08.11 06:30:00;Sell Stop;0.01;GBPUSD+;1.20634;;1.20434;2022.08.11 10:51:00;1.22234;;;;cancelled
2022.08.11 06:30:00;Buy Stop;0.01;GBPUSD+;1.22762;;1.22962;2022.08.11 10:51:00;1.22235;;;;cancelled
2022.08.10 21:30:00;Buy Stop;0.01;EURUSD+;1.03679;;1.03879;2022.08.10 21:45:01;1.03107;;;;cancelled
2022.08.10 21:30:01;Sell Stop;0.01;EURUSD+;1.02025;;1.01825;2022.08.10 21:45:00;1.03106;;;;cancelled
2022.08.10 21:30:00;Sell Stop;0.01;GBPUSD+;1.20634;;1.20434;2022.08.10 21:45:00;1.22344;;;;cancelled
2022.08.10 21:30:00;Buy Stop;0.01;GBPUSD+;1.22762;;1.22962;2022.08.10 21:45:00;1.22346;;;;cancelled
2022.08.10 13:00:00;Sell Stop;0.01;EURUSD+;1.01734;;1.01534;2022.08.10 14:46:05;1.02455;;;;cancelled
2022.08.10 14:27:02;Buy;0.01;EURUSD+;1.02470;;1.02669;2022.08.10 14:29:00;1.02489;-0.06;;0.19;
2022.08.10 11:30:00;Sell Stop;0.01;EURUSD+;1.01719;;1.01519;2022.08.10 13:00:00;1.02273;;;;cancelled
