Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2022.08.10 16:00:05;Sell;0.02;EURUSD;1.03266;;1.02528;2022.08.12 17:39:56;1.02528;-0.14;0.46;14.76;[tp]
2022.08.10 15:00:00;Sell;0.02;EURUSD;1.02586;;1.02528;2022.08.12 17:39:56;1.02528;-0.14;0.46;1.16;[tp]
2022.08.08 18:00:00;Sell;0.01;EURUSD;1.02170;;1.02528;2022.08.12 17:39:56;1.02528;-0.07;0.35;-3.58;[tp]
2022.08.08 11:00:00;Sell;0.01;EURUSD;1.02086;;1.02528;2022.08.12 17:39:56;1.02528;-0.07;0.35;-4.42;[tp]
2022.08.05 20:00:00;Sell;0.01;EURUSD;1.01828;;1.02528;2022.08.12 17:39:56;1.02528;-0.07;0.41;-7.00;[tp]
2022.08.05 17:00:00;Sell;0.01;EURUSD;1.01759;;1.02528;2022.08.12 17:39:56;1.02528;-0.07;0.41;-7.69;[tp]
2022.08.10 18:00:02;Sell;0.02;EURUSD;1.03542;;1.02528;2022.08.12 17:39:55;1.02528;-0.14;0.46;20.28;[tp]
2022.08.09 12:00:01;Sell;0.02;EURUSD;1.02395;;1.02528;2022.08.12 17:39:55;1.02528;-0.14;0.58;-2.66;[tp]
2022.08.05 16:00:00;Sell;0.01;EURUSD;1.01575;;1.02528;2022.08.12 17:39:55;1.02528;-0.07;0.41;-9.53;[tp]
2022.08.10 18:00:02;Sell;0.02;EURUSD;1.03542;;1.02727;2022.08.12 15:43:59;1.02730;-0.14;0.46;16.24;[tp]
2022.08.10 16:00:00;Sell;0.02;EURUSD;1.03244;;1.02727;2022.08.12 15:43:59;1.02730;-0.14;0.46;10.28;[tp]
2022.08.10 15:00:00;Sell;0.01;EURUSD;1.02586;;1.02727;2022.08.12 15:43:59;1.02730;-0.07;0.23;-1.44;[tp]
2022.08.09 12:00:00;Sell;0.01;EURUSD;1.02394;;1.02727;2022.08.12 15:43:59;1.02730;-0.07;0.29;-3.36;[tp]
2022.08.08 18:00:00;Sell;0.01;EURUSD;1.02170;;1.02727;2022.08.12 15:43:59;1.02730;-0.07;0.35;-5.60;[tp]
2022.08.08 11:00:00;Sell;0.01;EURUSD;1.02086;;1.02727;2022.08.12 15:43:59;1.02730;-0.07;0.35;-6.44;[tp]
2022.08.05 20:00:00;Sell;0.01;EURUSD;1.01828;;1.02727;2022.08.12 15:43:59;1.02730;-0.07;0.41;-9.02;[tp]
2022.08.12 10:00:00;Sell;0.01;GBPUSD;1.22003;;1.21426;2022.08.12 12:25:11;1.21421;-0.07;;5.82;[tp]
2022.08.12 04:00:00;Sell;0.01;GBPUSD;1.21848;;1.21426;2022.08.12 12:25:11;1.21424;-0.07;;4.24;[tp]
2022.08.10 18:00:00;Sell;0.02;GBPUSD;1.22588;;1.21755;2022.08.12 10:46:39;1.21754;-0.14;0.10;16.68;[tp]
2022.08.10 17:00:00;Sell;0.02;GBPUSD;1.22263;;1.21755;2022.08.12 10:46:39;1.21754;-0.14;0.10;10.18;[tp]
2022.08.10 16:00:00;Sell;0.01;GBPUSD;1.22191;;1.21755;2022.08.12 10:46:39;1.21754;-0.07;0.05;4.37;[tp]
2022.08.08 17:00:00;Sell;0.01;GBPUSD;1.21229;;1.21755;2022.08.12 10:46:39;1.21754;-0.07;0.07;-5.25;[tp]
2022.08.08 11:00:00;Sell;0.01;GBPUSD;1.21169;;1.21755;2022.08.12 10:46:39;1.21754;-0.07;0.07;-5.85;[tp]
2022.08.08 10:00:00;Sell;0.01;GBPUSD;1.20825;;1.21755;2022.08.12 10:46:39;1.21754;-0.07;0.07;-9.29;[tp]
2022.08.05 20:00:00;Sell;0.01;GBPUSD;1.20773;;1.21755;2022.08.12 10:46:39;1.21754;-0.07;0.08;-9.81;[tp]
2022.08.10 18:00:04;Sell;0.02;GBPUSD;1.22612;;1.21776;2022.08.12 03:46:21;1.21774;-0.14;0.10;16.76;[tp]
2022.08.10 17:00:00;Sell;0.02;GBPUSD;1.22263;;1.21776;2022.08.12 03:46:21;1.21774;-0.14;0.10;9.78;[tp]
2022.08.10 16:00:04;Sell;0.01;GBPUSD;1.22214;;1.21776;2022.08.12 03:46:21;1.21776;-0.07;0.05;4.38;[tp]
2022.08.09 13:00:00;Sell;0.01;GBPUSD;1.21261;;1.21776;2022.08.12 03:46:21;1.21774;-0.07;0.06;-5.13;[tp]
2022.08.09 12:00:00;Sell;0.01;GBPUSD;1.21183;;1.21776;2022.08.12 03:46:21;1.21774;-0.07;0.06;-5.91;[tp]
2022.08.08 21:00:00;Sell;0.01;GBPUSD;1.20898;;1.21776;2022.08.12 03:46:21;1.21774;-0.07;0.07;-8.76;[tp]
2022.08.08 20:00:00;Sell;0.01;GBPUSD;1.20769;;1.21776;2022.08.12 03:46:21;1.21774;-0.07;0.07;-10.05;[tp]
2022.08.11 06:00:01;Sell;0.01;USDCHF;0.94416;;0.93813;2022.08.11 16:14:19;0.93813;-0.07;;6.43;[tp]
2022.08.11 05:00:00;Sell;0.01;USDCHF;0.94341;;0.93813;2022.08.11 16:14:19;0.93813;-0.07;;5.63;[tp]
2022.08.10 23:00:00;Sell;0.01;USDCHF;0.94280;;0.93813;2022.08.11 16:14:19;0.93813;-0.07;-0.25;4.98;[tp]
2022.08.10 22:00:00;Sell;0.01;USDCHF;0.94216;;0.93813;2022.08.11 16:14:19;0.93813;-0.07;-0.25;4.30;[tp]
2022.08.11 09:00:00;Buy;0.02;EURUSD;1.02822;;1.03495;2022.08.11 15:46:13;1.03496;-0.14;;13.48;[tp]
2022.08.11 05:00:00;Buy;0.01;EURUSD;1.02883;;1.03495;2022.08.11 15:46:13;1.03496;-0.07;;6.13;[tp]
2022.08.11 03:00:01;Buy;0.01;EURUSD;1.02988;;1.03495;2022.08.11 15:46:13;1.03496;-0.07;;5.08;[tp]
2022.08.10 22:00:01;Buy;0.01;EURUSD;1.03040;;1.03495;2022.08.11 15:46:13;1.03496;-0.07;-0.23;4.56;[tp]
2022.08.10 21:00:00;Buy;0.01;EURUSD;1.03168;;1.03495;2022.08.11 15:46:13;1.03496;-0.07;-0.23;3.28;[tp]
2022.08.10 16:00:00;Buy;0.01;EURUSD;1.03244;;1.03495;2022.08.11 15:46:13;1.03496;-0.07;-0.23;2.52;[tp]
2022.08.11 09:00:00;Buy;0.01;EURUSD;1.02822;;1.03480;2022.08.11 15:44:13;1.03478;-0.07;;6.56;[tp]
2022.08.11 05:00:00;Buy;0.01;EURUSD;1.02883;;1.03480;2022.08.11 15:44:13;1.03478;-0.07;;5.95;[tp]
2022.08.11 03:00:01;Buy;0.01;EURUSD;1.02988;;1.03480;2022.08.11 15:44:13;1.03480;-0.07;;4.92;[tp]
2022.08.10 22:00:01;Buy;0.01;EURUSD;1.03040;;1.03480;2022.08.11 15:44:13;1.03480;-0.07;-0.23;4.40;[tp]
2022.08.10 21:00:00;Buy;0.01;EURUSD;1.03168;;1.03480;2022.08.11 15:44:13;1.03478;-0.07;-0.23;3.10;[tp]
2022.08.11 06:00:01;Sell;0.01;USDCHF;0.94416;;0.93857;2022.08.11 15:30:18;0.93855;-0.07;;5.98;[tp]
2022.08.10 16:00:00;Sell;0.01;USDCHF;0.94297;;0.93857;2022.08.11 15:30:18;0.93855;-0.07;-0.25;4.71;[tp]
2022.08.11 06:00:01;Buy;0.02;GBPUSD;1.21856;;1.22141;2022.08.11 09:24:51;1.22143;-0.14;;5.74;[tp]
2022.08.11 05:00:00;Buy;0.02;GBPUSD;1.21948;;1.22141;2022.08.11 09:24:51;1.22141;-0.14;;3.86;[tp]
2022.08.11 03:00:00;Buy;0.01;GBPUSD;1.22105;;1.22141;2022.08.11 09:24:51;1.22143;-0.07;;0.38;[tp]
2022.08.10 23:00:00;Buy;0.01;GBPUSD;1.22187;;1.22141;2022.08.11 09:24:51;1.22141;-0.07;-0.10;-0.46;[tp]
2022.08.10 22:00:00;Buy;0.01;GBPUSD;1.22249;;1.22141;2022.08.11 09:24:51;1.22143;-0.07;-0.10;-1.06;[tp]
2022.08.10 19:00:01;Buy;0.01;GBPUSD;1.22437;;1.22141;2022.08.11 09:24:51;1.22141;-0.07;-0.10;-2.96;[tp]
