Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2022.08.12 18:03:57;Buy Limit;0.05;EURUSD.a;1.02300;;1.04320;2022.08.12 23:29:42;1.02568;;;;cancelled
2022.08.12 18:04:28;Buy Limit;0.05;EURUSD.a;1.02207;;1.04327;2022.08.12 23:29:38;1.02568;;;;cancelled
2022.08.08 01:52:50;Buy Limit;0.10;EURUSD.a;0.99800;;;2022.08.12 19:51:05;1.02607;;;;cancelled
2022.08.12 02:19:00;Sell Limit;0.10;EURUSD.a;1.04100;;;2022.08.12 19:11:42;1.02603;;;;cancelled
2022.07.15 15:40:09;Sell;0.01;EURUSD.a;1.00725;;0.99800;2022.08.12 19:11:29;1.02611;;1.41;-18.86;
2022.07.15 15:30:22;Sell;0.01;EURUSD.a;1.00630;;0.99800;2022.08.12 19:11:28;1.02610;;1.41;-19.80;
2022.07.15 15:00:38;Sell;0.01;EURUSD.a;1.00551;;0.99800;2022.08.12 19:11:27;1.02610;;1.41;-20.59;
2022.07.15 11:06:23;Sell;0.01;EURUSD.a;1.00293;;0.99800;2022.08.12 19:11:26;1.02610;;1.41;-23.17;
2022.07.18 04:32:11;Sell;0.01;EURUSD.a;1.01049;;0.99800;2022.08.12 19:11:23;1.02609;;1.37;-15.60;
2022.08.10 22:00:03;Buy Limit;0.10;EURUSD.a;1.02200;;1.04014;2022.08.12 18:04:00;1.02509;;;;cancelled
2022.08.10 19:35:13;Sell Limit;0.10;EURUSD.a;1.04000;;;2022.08.11 22:03:12;1.03238;;;;cancelled
2022.08.10 16:49:16;Buy Limit;0.10;EURUSD.a;1.02800;;1.03800;2022.08.10 21:49:17;1.03076;;;;cancelled
2022.08.10 16:34:48;Sell Limit;0.02;EURUSD.a;1.03800;;;2022.08.10 17:11:51;1.03359;;;;cancelled
2022.08.08 14:44:32;Sell Limit;0.10;EURUSD.a;1.04000;;0.99800;2022.08.10 16:34:11;1.03191;;;;cancelled
2022.08.05 03:56:31;Sell Limit;0.10;EURUSD.a;1.03800;;1.00600;2022.08.10 15:31:57;1.03171;;;;cancelled
2022.08.08 03:11:33;Buy;0.10;EURUSD.a;1.01650;;1.02700;2022.08.10 15:30:01;1.02794;;-1.54;114.40;[tp]
2022.08.10 13:49:17;Sell Limit;0.02;EURUSD.a;1.02700;;1.00600;2022.08.10 14:06:49;1.02380;;;;cancelled
2022.08.09 22:09:05;Buy Limit;0.10;EURUSD.a;1.01800;;1.02700;2022.08.10 05:00:20;1.02118;;;;cancelled
2022.08.04 19:28:02;Sell Limit;0.02;EURUSD.a;1.02700;;0.99800;2022.08.09 23:58:52;1.02125;;;;cancelled
2022.08.09 21:24:44;Buy Limit;0.10;EURUSD.a;1.01801;;1.02501;2022.08.09 22:08:14;1.02045;;;;cancelled
2022.08.09 21:23:17;Buy Stop;0.10;EURUSD.a;1.02100;;1.02700;2022.08.09 21:24:14;1.02082;;;;cancelled
2022.08.09 21:22:06;Buy Limit;0.10;EURUSD.a;1.02070;;;2022.08.09 21:22:07;1.02070;;;;deleted [no money]
2022.08.09 19:52:46;Buy Limit;0.10;EURUSD.a;1.02100;;1.02700;2022.08.09 21:21:22;1.02099;;;;deleted [no money]
2022.08.08 17:23:07;Buy Limit;0.10;EURUSD.a;1.01800;;1.02700;2022.08.09 11:27:12;1.02291;;;;cancelled
2022.07.29 16:55:09;Buy Limit;0.10;EURUSD.a;1.00600;;1.03800;2022.08.08 01:51:10;1.01745;;;;cancelled
2022.08.01 00:25:12;Buy Limit;0.10;EURUSD.a;1.00600;;1.03800;2022.08.08 01:51:02;1.01751;;;;cancelled
2022.08.05 18:50:59;Buy Limit;0.02;EURUSD.a;1.01650;;1.02700;2022.08.05 22:31:55;1.01826;;;;cancelled
2022.08.03 18:05:40;Buy Limit;0.02;EURUSD.a;1.01200;;1.02600;2022.08.04 21:35:33;1.02479;;;;cancelled
2022.07.29 10:08:53;Sell Limit;0.10;EURUSD.a;1.03800;;0.99800;2022.08.02 03:47:20;1.02869;;;;cancelled
2022.08.01 18:31:53;Sell;0.02;EURUSD.a;1.02720;1.02850;1.01200;2022.08.02 03:39:13;1.02876;;0.12;-3.12;[sl]
2022.07.29 10:22:51;Buy;0.10;EURUSD.a;1.02395;;1.02416;2022.07.29 10:26:40;1.02318;;;-7.70;
2022.07.28 15:31:23;Buy Limit;0.10;EURUSD.a;1.00352;;1.02562;2022.07.28 22:28:01;1.01881;;;;cancelled
2022.07.27 20:07:19;Sell Limit;0.10;EURUSD.a;1.03766;;1.02620;2022.07.28 22:27:34;1.01868;;;;cancelled
2022.07.28 02:32:01;Sell Limit;0.10;EURUSD.a;1.03020;;1.01075;2022.07.28 20:20:01;1.01591;;;;cancelled
2022.07.28 03:49:51;Buy Limit;0.10;EURUSD.a;1.00935;;1.02633;2022.07.28 13:33:28;1.01588;;;;cancelled
2022.07.26 12:31:09;Buy;0.10;EURUSD.a;1.01850;;1.02800;2022.07.27 23:45:38;1.01974;;-0.70;12.40;
2022.07.27 20:05:58;Sell Limit;0.01;EURUSD.a;1.02797;;1.02500;2022.07.27 20:06:25;1.01137;;;;cancelled
2022.07.26 13:30:14;Buy Limit;0.10;EURUSD.a;1.01430;;;2022.07.26 13:33:50;1.01430;;;;deleted [no money]
2022.07.26 11:55:04;Buy Stop;0.10;EURUSD.a;1.02223;;;2022.07.26 12:12:47;1.02076;;;;cancelled
2022.07.25 03:48:44;Buy Stop;0.10;EURUSD.a;1.02914;;;2022.07.25 04:48:38;1.02009;;;;cancelled
2022.07.22 10:21:38;Buy;0.10;EURUSD.a;1.01801;1.01950;1.02197;2022.07.22 16:47:35;1.02199;;;39.80;[tp]
2022.07.21 16:23:58;Buy;0.10;EURUSD.a;1.01800;;1.02398;2022.07.21 23:01:04;1.02099;;;29.90;
2022.07.21 05:25:36;Buy Limit;0.10;EURUSD.a;1.01301;;1.01840;2022.07.21 15:20:57;1.02580;;;;cancelled
2022.07.21 13:41:14;Buy Limit;0.10;EURUSD.a;1.01341;;1.01700;2022.07.21 15:20:54;1.02556;;;;cancelled
2022.07.20 15:28:41;Sell Limit;0.01;EURUSD.a;1.02389;;1.01751;2022.07.21 14:07:17;1.01954;;;;cancelled
2022.07.20 15:03:04;Buy;0.05;EURUSD.a;1.01949;;1.01999;2022.07.21 05:28:22;1.01999;;-1.01;2.50;[tp]
2022.07.20 13:46:25;Buy;0.05;EURUSD.a;1.01744;;1.01999;2022.07.21 05:28:22;1.01999;;-1.01;12.75;[tp]
2022.07.21 05:22:43;Buy Limit;0.05;EURUSD.a;1.01451;;;2022.07.21 05:24:38;1.01974;;;;cancelled
2022.07.20 03:12:40;Buy Stop;0.05;EURUSD.a;1.02617;;1.03042;2022.07.20 05:13:22;1.02367;;;;cancelled
2022.07.19 05:19:18;Buy;0.01;EURUSD.a;1.01298;1.02401;;2022.07.19 11:13:43;1.02401;;;11.03;[sl]
2022.07.19 05:06:15;Buy Limit;0.01;EURUSD.a;1.01197;;;2022.07.19 05:15:47;1.01339;;;;cancelled
2022.07.19 04:01:47;Buy Limit;0.01;EURUSD.a;1.00351;;;2022.07.19 05:15:36;1.01335;;;;cancelled
2022.07.19 01:25:17;Sell;0.01;EURUSD.a;1.01454;1.01302;1.00354;2022.07.19 05:04:12;1.01303;;;1.51;[sl]
2022.07.18 17:50:49;Sell Limit;0.01;EURUSD.a;1.02797;;1.00303;2022.07.19 01:27:26;1.01438;;;;cancelled
2022.07.18 16:11:32;Buy Limit;0.01;EURUSD.a;1.00249;;1.02759;2022.07.19 01:27:24;1.01445;;;;cancelled
2022.07.18 21:13:04;Sell Limit;0.01;EURUSD.a;1.01600;1.01804;1.00156;2022.07.19 00:37:13;1.01414;;;;cancelled
2022.07.18 20:14:47;Buy;0.01;EURUSD.a;1.01750;1.01573;1.02768;2022.07.18 20:51:30;1.01571;;;-1.79;[sl]
2022.07.18 19:32:31;Buy Limit;0.01;EURUSD.a;1.01463;;;2022.07.18 19:38:01;1.01713;;;;cancelled
2022.07.18 10:42:37;Buy;0.01;EURUSD.a;1.01455;;1.02768;2022.07.18 13:14:50;1.01596;;;1.41;
2022.07.18 10:22:01;Buy;0.01;EURUSD.a;1.01418;;1.01663;2022.07.18 10:22:44;1.01445;;;0.27;
2022.07.18 10:13:44;Sell;0.01;EURUSD.a;1.01372;;1.00757;2022.07.18 10:19:06;1.01405;;;-0.33;
2022.07.15 18:02:51;Sell Limit;0.01;EURUSD.a;1.01099;;0.99693;2022.07.15 23:31:56;1.00850;;;;cancelled
2022.07.15 14:59:41;Buy;0.01;EURUSD.a;1.00549;;1.00564;2022.07.15 15:01:02;1.00564;;;0.15;[tp]
2022.07.14 20:01:34;Buy;0.01;EURUSD.a;0.99921;1.00199;;2022.07.14 21:38:43;1.00352;;;4.31;
2022.07.14 18:45:20;Sell;0.01;EURUSD.a;1.00368;0.99950;;2022.07.14 20:00:13;0.99952;;;4.16;[sl]
2022.07.14 02:40:51;Buy;0.01;EURUSD.a;1.00350;;1.00390;2022.07.14 18:42:43;1.00410;;;0.60;[tp]
2022.07.13 21:40:15;Sell Limit;0.01;EURUSD.a;1.01550;;1.00350;2022.07.14 18:11:46;1.00068;;;;cancelled
2022.07.14 07:11:19;Sell Limit;0.01;EURUSD.a;1.01700;;;2022.07.14 18:11:45;1.00069;;;;cancelled
2022.07.14 07:46:13;Buy;0.01;EURUSD.a;1.00249;;1.00384;2022.07.14 18:07:35;1.00164;;;-0.85;
2022.07.14 04:53:13;Buy;0.01;EURUSD.a;1.00148;;1.00378;2022.07.14 18:04:21;1.00239;;;0.91;
2022.07.14 16:23:53;Buy;0.01;EURUSD.a;1.00001;;1.01550;2022.07.14 18:04:19;1.00219;;;2.18;
2022.07.14 17:11:06;Buy Limit;0.01;EURUSD.a;0.99500;;;2022.07.14 17:13:26;0.99664;;;;cancelled
2022.07.14 15:58:00;Buy Limit;0.01;EURUSD.a;0.99690;;1.00700;2022.07.14 16:24:57;0.99836;;;;cancelled
2022.07.13 17:57:17;Sell;0.01;EURUSD.a;1.01157;;1.00552;2022.07.13 22:42:58;1.00551;;;6.06;[tp]
2022.07.13 15:35:11;Buy;0.01;EURUSD.a;1.00052;;1.01200;2022.07.13 17:56:39;1.01201;;;11.49;[tp]
2022.07.11 12:45:30;Buy;0.01;EURUSD.a;1.01109;;1.01194;2022.07.13 17:56:39;1.01195;;-0.12;0.86;[tp]
2022.07.11 12:35:58;Buy;0.01;EURUSD.a;1.01130;;1.01189;2022.07.13 17:56:36;1.01191;;-0.12;0.61;[tp]
2022.07.13 14:47:59;Buy Limit;0.01;EURUSD.a;0.99750;;;2022.07.13 17:16:08;1.00346;;;;cancelled
2022.07.13 15:05:02;Sell Limit;0.01;EURUSD.a;1.01200;;1.00050;2022.07.13 15:34:45;1.00080;;;;cancelled
2022.07.13 10:24:32;Buy;0.01;EURUSD.a;1.00151;;1.00850;2022.07.13 15:29:44;1.00969;;;8.18;[tp]
2022.07.13 10:23:38;Buy;0.01;EURUSD.a;1.00192;;1.00850;2022.07.13 15:29:44;1.00969;;;7.77;[tp]
2022.07.13 04:43:17;Buy;0.01;EURUSD.a;1.00249;;1.00850;2022.07.13 15:29:44;1.00969;;;7.20;[tp]
2022.07.12 20:00:00;Buy;0.01;EURUSD.a;1.00625;;1.00843;2022.07.13 15:29:44;1.00969;;-0.06;3.44;[tp]
2022.07.11 18:37:36;Buy;0.01;EURUSD.a;1.00825;;1.00850;2022.07.13 15:29:44;1.00969;;-0.12;1.44;[tp]
2022.07.13 04:19:14;Buy Limit;0.01;EURUSD.a;1.00050;;1.00850;2022.07.13 13:38:18;1.00621;;;;cancelled
2022.07.13 12:28:28;Sell Limit;0.01;EURUSD.a;1.01290;;;2022.07.13 12:28:36;1.00329;;;;cancelled
2022.07.13 03:25:27;Buy Limit;0.01;EURUSD.a;1.00100;;1.00850;2022.07.13 10:27:52;1.00100;;;;deleted [no money]
2022.07.12 13:10:00;Sell;0.01;EURUSD.a;1.00240;;1.00229;2022.07.13 04:44:18;1.00238;;0.04;0.02;
2022.07.12 22:12:32;Buy;0.02;EURUSD.a;1.00423;;1.00449;2022.07.13 04:03:23;1.00450;;-0.12;0.54;[tp]
2022.07.12 05:10:53;Sell;0.01;EURUSD.a;1.00257;;1.00059;2022.07.13 01:18:29;1.00276;;0.04;-0.19;
2022.07.12 14:18:48;Sell;0.02;EURUSD.a;1.00441;1.00376;1.00178;2022.07.12 23:52:59;1.00376;;;1.30;[sl]
2022.07.12 14:23:24;Sell;0.02;EURUSD.a;1.00648;;;2022.07.12 23:14:18;1.00336;;;6.24;
2022.07.12 16:25:00;Buy;0.01;EURUSD.a;1.00416;;;2022.07.12 17:45:47;1.00618;;;2.02;
2022.07.12 10:56:12;Buy;0.02;EURUSD.a;1.00035;;;2022.07.12 14:12:18;1.00301;;;5.32;
2022.07.12 05:56:00;Buy;0.01;EURUSD.a;1.00235;;;2022.07.12 14:12:18;1.00301;;;0.66;
2022.07.12 00:44:54;Buy;0.01;EURUSD.a;1.00392;;1.01376;2022.07.12 04:14:54;1.00120;;;-2.72;
2022.07.11 19:28:11;Sell;0.01;EURUSD.a;1.00685;;;2022.07.11 23:51:35;1.00435;;;2.50;
2022.07.11 23:32:46;Buy;0.01;EURUSD.a;1.00443;;1.01792;2022.07.11 23:46:06;1.00403;;;-0.40;
2022.07.11 15:32:05;Sell;0.01;EURUSD.a;1.00887;;;2022.07.11 15:45:08;1.00795;;;0.92;
2022.07.11 15:32:03;Buy;0.01;EURUSD.a;1.00932;;;2022.07.11 15:32:03;1.00915;;;-0.17;
2022.07.11 15:28:02;Sell;0.01;EURUSD.a;1.00943;;;2022.07.11 15:32:01;1.00964;;;-0.21;
2022.07.11 15:03:28;Buy;0.01;EURUSD.a;1.00912;;;2022.07.11 15:28:00;1.00934;;;0.22;
2022.07.11 14:56:50;Sell;0.01;EURUSD.a;1.00845;;;2022.07.11 15:03:27;1.00912;;;-0.67;
2022.07.11 14:40:07;Buy Limit;0.01;EURUSD.a;1.00760;;;2022.07.11 14:53:40;1.00839;;;;cancelled
2022.07.11 12:14:10;Sell;0.01;EURUSD.a;1.01216;;;2022.07.11 12:35:50;1.01137;;;0.79;
2022.07.11 11:01:05;Sell;0.01;EURUSD.a;1.01114;;;2022.07.11 11:01:34;1.01117;;;-0.03;
2022.07.11 09:24:06;Sell;0.01;EURUSD.a;1.01355;;;2022.07.11 11:01:04;1.01123;;;2.32;
2022.07.11 10:40:10;Sell;0.01;EURUSD.a;1.01181;;1.00637;2022.07.11 11:01:02;1.01128;;;0.53;
2022.07.11 10:01:01;Buy;0.05;EURUSD.a;1.01285;;1.01711;2022.07.11 10:23:36;1.01208;;;-3.85;
2022.07.11 09:47:01;Sell;0.05;EURUSD.a;1.01328;;1.01071;2022.07.11 09:57:47;1.01287;;;2.05;
2022.07.11 05:34:47;Buy;0.01;EURUSD.a;1.01525;;;2022.07.11 09:24:05;1.01355;;;-1.70;
2022.07.11 05:34:15;Buy;0.01;EURUSD.a;1.01524;;;2022.07.11 05:34:46;1.01518;;;-0.06;
2022.07.11 02:45:45;Sell;0.01;EURUSD.a;1.01700;;;2022.07.11 05:34:15;1.01524;;;1.76;
2022.07.08 06:10:03;Buy;0.01;EURUSD.a;1.01620;;;2022.07.08 07:09:04;1.01419;;;-2.01;
2022.07.08 06:58:24;Buy;0.05;EURUSD.a;1.01571;;1.01702;2022.07.08 07:08:50;1.01402;;;-8.45;
2022.07.08 06:05:00;Buy;0.01;EURUSD.a;1.01623;;;2022.07.08 06:06:45;1.01625;;;0.02;
2022.07.08 04:05:24;Sell;0.01;EURUSD.a;1.01835;;1.01684;2022.07.08 05:46:27;1.01691;;;1.44;
2022.07.07 21:46:02;Sell;0.01;EURUSD.a;1.01636;1.01680;1.01483;2022.07.07 22:44:13;1.01590;;;0.46;
2022.07.07 21:35:25;Sell;0.01;EURUSD.a;1.01658;;1.01528;2022.07.07 21:37:40;1.01682;;;-0.24;
2022.07.07 18:17:53;Sell;0.05;EURUSD.a;1.01663;;1.01362;2022.07.07 18:49:24;1.01625;;;1.90;
2022.07.07 10:00:14;Buy;0.01;EURUSD.a;1.01991;1.01884;1.02513;2022.07.07 10:15:57;1.01877;;;-1.14;[sl]
2022.07.07 08:13:07;Buy;0.01;EURUSD.a;1.02148;1.01884;1.02513;2022.07.07 10:15:57;1.01877;;;-2.71;[sl]
2022.07.07 08:07:48;Buy;0.01;EURUSD.a;1.02094;1.01884;1.02513;2022.07.07 10:15:57;1.01877;;;-2.17;[sl]
2022.07.07 07:00:29;Buy;0.01;EURUSD.a;1.02045;1.01886;1.02513;2022.07.07 10:15:56;1.01886;;;-1.59;[sl]
2022.07.07 03:44:09;Buy Limit;0.05;EURUSD.a;1.01740;;;2022.07.07 03:49:10;1.01873;;;;cancelled
2022.07.06 23:56:19;Balance;;;;;;;;;;87.38;
2022.07.06 23:55:43;Balance;;;;;;;;;;200.00;
