Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2022.08.12 16:30:09;Buy;0.01;GBPCAD;1.55065;1.45021;1.55165;2022.08.12 18:04:16;1.55121;;;0.41;
2022.08.10 15:34:08;Sell;0.01;EURUSD;1.03177;1.02870;;2022.08.12 16:00:27;1.02733;;0.21;4.18;
2022.08.11 09:25:55;Sell;0.01;EURUSD;1.02984;1.02870;;2022.08.12 15:50:09;1.02735;;0.05;2.34;
2022.08.12 06:49:47;Sell;0.01;NZDCAD;0.82325;;0.82165;2022.08.12 12:35:21;0.82165;;;1.18;[tp]
2022.08.11 11:31:44;Sell;0.01;EURUSD;1.03200;;;2022.08.12 11:58:45;1.03036;;0.05;1.54;
2022.08.12 04:00:05;Buy;0.01;AUDNZD;1.10341;1.00327;1.10439;2022.08.12 11:32:31;1.10436;;;0.58;
2022.08.12 06:45:01;Sell;0.01;NZDCAD;0.82303;0.92315;0.82205;2022.08.12 11:23:01;0.82215;;;0.65;
2022.08.10 15:09:10;Sell;0.01;EURUSD;1.02542;;;2022.08.12 10:49:11;1.02928;;0.21;-3.64;
2022.08.11 10:45:02;Sell;0.03;EURUSD;1.03275;;;2022.08.12 10:49:10;1.02928;;0.16;9.81;
2022.08.11 09:07:01;Sell;0.02;EURUSD;1.02827;;;2022.08.12 09:58:36;1.03121;;0.11;-5.54;
2022.08.11 12:00:05;Sell;0.03;EURUSD;1.03399;;;2022.08.12 09:58:35;1.03121;;0.16;7.86;
2022.08.12 01:38:28;Sell;0.01;GBPAUD;1.71719;;1.71483;2022.08.12 05:49:57;1.71543;;;1.18;
2022.08.09 06:15:01;Buy;0.02;CADJPY;105.021;;104.653;2022.08.12 05:34:28;104.552;;0.42;-6.63;
2022.08.09 21:15:00;Buy;0.02;CADJPY;104.842;;104.653;2022.08.12 05:34:27;104.551;;0.42;-4.11;
2022.08.10 21:00:02;Buy;0.02;CADJPY;103.877;;104.653;2022.08.12 05:34:26;104.551;;0.34;9.52;
2022.08.11 15:15:25;Sell;0.01;AUDCAD;0.90848;1.00876;;2022.08.12 03:37:12;0.90594;;;1.87;
2022.08.11 13:00:10;Sell;0.01;AUDCAD;0.90646;1.00678;;2022.08.12 03:37:11;0.90595;;;0.37;
2022.08.11 14:39:41;Sell;0.01;NZDCAD;0.82199;;0.82039;2022.08.11 20:40:31;0.82044;;;1.15;
2022.08.11 11:31:23;Sell;0.01;GBPUSD;1.22272;;;2022.08.11 19:48:05;1.22229;;;0.40;
2022.08.11 14:45:03;Sell;0.01;NZDCAD;0.82219;0.92232;0.82122;2022.08.11 18:07:02;0.82132;;;0.64;
2022.08.11 14:45:00;Sell;0.01;AUDCAD;0.90806;1.00817;0.90707;2022.08.11 17:36:01;0.90762;;;0.32;
2022.08.11 15:30:36;Sell;0.01;NZDCAD;0.82342;;0.82090;2022.08.11 17:09:51;0.82242;;;0.74;
