Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2022.08.12 11:34:01;Buy;0.04;XAUUSD;1 787.28;;;2022.08.12 12:29:27;1 788.56;-0.28;;5.12;
2022.08.12 10:38:00;Buy;0.02;XAUUSD;1 789.12;;;2022.08.12 12:29:27;1 788.56;-0.14;;-1.12;
2022.08.12 10:32:00;Buy;0.01;XAUUSD;1 791.55;;;2022.08.12 12:29:27;1 788.59;-0.07;;-2.96;
2022.08.12 09:32:01;Buy;0.01;XAUUSD;1 791.00;;;2022.08.12 09:37:54;1 791.34;-0.07;;0.34;
2022.08.12 09:01:02;Buy;0.01;XAUUSD;1 791.09;;;2022.08.12 09:03:01;1 791.40;-0.07;;0.31;
2022.08.12 08:56:02;Buy;0.01;XAUUSD;1 791.04;;;2022.08.12 09:00:07;1 791.50;-0.07;;0.46;
2022.08.12 07:42:01;Buy;0.01;XAUUSD;1 791.27;;;2022.08.12 08:24:34;1 791.63;-0.07;;0.36;
2022.08.12 05:01:00;Buy;0.01;XAUUSD;1 787.63;;;2022.08.12 05:08:31;1 787.99;-0.07;;0.36;
2022.08.12 04:58:01;Buy;0.01;XAUUSD;1 787.22;;;2022.08.12 05:00:54;1 787.56;-0.07;;0.34;
2022.08.11 23:35:00;Sell;0.02;XAUUSD;1 789.16;;;2022.08.12 01:38:16;1 788.21;-0.14;;1.90;
2022.08.11 23:17:01;Sell;0.01;XAUUSD;1 786.91;;;2022.08.12 01:38:16;1 788.21;-0.07;;-1.30;
2022.08.11 22:36:02;Sell;0.01;XAUUSD;1 788.06;;;2022.08.11 22:37:30;1 787.70;-0.07;;0.36;
2022.08.11 22:32:01;Sell;0.01;XAUUSD;1 788.44;;;2022.08.11 22:35:47;1 788.11;-0.07;;0.33;
2022.08.11 20:31:01;Sell;0.01;XAUUSD;1 790.88;;;2022.08.11 20:34:21;1 790.57;-0.07;;0.31;
2022.08.11 20:29:00;Sell;0.02;XAUUSD;1 791.96;;;2022.08.11 20:30:23;1 791.35;-0.14;;1.22;
2022.08.11 20:15:02;Sell;0.01;XAUUSD;1 790.06;;;2022.08.11 20:30:23;1 791.33;-0.07;;-1.27;
2022.08.11 12:41:00;Buy;0.01;XAUUSD;1 788.41;;;2022.08.11 12:47:04;1 788.76;-0.07;;0.35;
2022.08.11 11:35:01;Buy;0.01;XAUUSD;1 786.57;;;2022.08.11 11:36:31;1 786.90;-0.07;;0.33;
2022.08.11 11:33:00;Buy;0.01;XAUUSD;1 785.96;;;2022.08.11 11:34:46;1 786.30;-0.07;;0.34;
2022.08.11 11:07:01;Buy;0.01;XAUUSD;1 786.92;;;2022.08.11 11:15:06;1 787.32;-0.07;;0.40;
