Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2022.08.13 13:11:35;Buy;0.05;BTCUSD;24 458.96;24 300.00;;2022.08.13 16:51:46;24 484.13;-0.35;;1.26;
2022.08.12 11:21:48;Buy;0.05;USDJPY;133.671;133.330;134.400;2022.08.12 18:49:54;133.471;-0.35;;-7.49;
2022.08.12 15:14:24;Buy;0.05;GBPUSD;1.21261;1.21090;1.21580;2022.08.12 18:49:48;1.21416;-0.35;;7.75;
2022.08.12 15:13:56;Buy;0.05;EURUSD;1.02508;1.02517;1.02777;2022.08.12 18:49:46;1.02633;-0.35;;6.25;
2022.08.12 15:05:20;Buy;0.05;NZDUSD;0.64367;0.64380;0.64590;2022.08.12 18:49:44;0.64546;-0.35;;8.95;
2022.08.12 11:20:28;Sell;0.05;AUDJPY;94.776;94.950;94.500;2022.08.12 12:49:22;94.951;-0.35;;-6.54;[sl]
2022.08.12 04:44:28;Buy;0.05;CADJPY;104.475;104.475;105.000;2022.08.12 12:19:02;104.475;-0.35;;0.00;[sl]
2022.08.12 11:17:49;Buy;0.05;EURJPY;137.531;137.370;138.061;2022.08.12 12:18:53;137.370;-0.35;;-6.03;[sl]
2022.08.12 11:23:15;Sell;0.05;GBPUSD;1.21303;1.21390;1.21100;2022.08.12 12:11:19;1.21390;-0.35;;-4.35;[sl]
2022.08.12 11:25:26;Buy;0.05;CHFJPY;141.868;141.770;142.000;2022.08.12 11:38:57;142.000;-0.35;;4.93;[tp]
2022.08.12 11:21:07;Sell;0.05;EURCAD;1.31447;1.31515;1.31280;2022.08.12 11:31:51;1.31516;-0.35;;-2.69;[sl]
2022.08.12 04:41:57;Sell;0.05;EURJPY;137.386;137.600;136.980;2022.08.12 11:18:07;137.535;-0.35;;-5.58;
2022.08.12 04:47:35;Buy;0.05;USDJPY;133.212;133.020;134.000;2022.08.12 11:17:38;133.609;-0.35;;14.86;
2022.08.12 04:45:42;Sell;0.05;AUDCAD;0.90733;0.90831;0.90530;2022.08.12 08:14:27;0.90831;-0.35;;-3.84;[sl]
2022.08.12 04:45:09;Buy;0.05;XAUUSD;1 791.232;1 787.390;1 797.000;2022.08.12 07:56:23;1 787.377;-0.35;;-19.27;[sl]
