Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2022.08.12 04:00:01;Buy;0.01;AUDNZD;1.10326;1.00326;1.10432;2022.08.12 11:31:07;1.10432;-0.03;;0.68;[tp]
2022.08.12 06:45:01;Sell;0.01;NZDCAD;0.82313;0.92313;0.82209;2022.08.12 11:21:48;0.82210;-0.02;;0.81;[tp]
2022.08.11 14:45:03;Sell;0.01;NZDCAD;0.82232;0.92232;0.82128;2022.08.11 18:06:10;0.82127;-0.02;;0.82;[tp]
2022.08.11 14:45:01;Sell;0.01;AUDCAD;0.90815;1.00815;0.90710;2022.08.11 17:35:09;0.90711;-0.03;;0.82;[tp]
2022.08.11 12:00:01;Sell;0.01;AUDCAD;0.90670;1.00670;0.90565;2022.08.11 12:20:41;0.90567;-0.03;;0.81;[tp]
2022.08.10 16:00:01;Sell;0.02;NZDCAD;0.81893;0.91176;0.81711;2022.08.11 05:23:02;0.81711;-0.05;-0.03;2.85;[tp]
2022.08.10 15:45:03;Sell;0.01;NZDCAD;0.82004;0.91176;0.81711;2022.08.11 05:23:02;0.81711;-0.02;-0.02;2.29;[tp]
2022.08.10 12:00:01;Sell;0.01;NZDCAD;0.81176;0.91176;0.81711;2022.08.11 05:23:02;0.81711;-0.02;-0.02;-4.19;[tp]
2022.08.10 19:00:01;Sell;0.01;AUDCAD;0.90671;1.00671;0.90566;2022.08.10 21:24:56;0.90569;-0.03;;0.80;[tp]
2022.08.10 15:45:00;Sell;0.01;AUDCAD;0.90554;1.00554;0.90449;2022.08.10 16:01:00;0.90441;-0.03;;0.88;[tp]
2022.08.10 13:15:01;Buy;0.01;AUDNZD;1.10450;1.00794;1.10680;2022.08.10 15:30:55;1.11186;-0.03;;4.65;[tp]
2022.08.09 22:30:01;Buy;0.01;AUDNZD;1.10794;1.00794;1.10680;2022.08.10 15:30:55;1.11186;-0.03;-0.02;2.47;[tp]
2022.08.09 13:30:01;Buy;0.01;AUDNZD;1.10911;1.00911;1.11017;2022.08.09 14:58:03;1.11021;-0.03;;0.69;[tp]
2022.08.09 11:45:01;Sell;0.01;NZDCAD;0.80900;0.90900;0.80796;2022.08.09 14:50:16;0.80791;-0.02;;0.85;[tp]
2022.08.08 14:15:02;Sell;0.01;AUDCAD;0.90036;0.99627;0.89777;2022.08.08 17:07:22;0.89777;-0.03;;2.02;[tp]
2022.08.08 05:30:01;Sell;0.01;AUDCAD;0.89627;0.99627;0.89777;2022.08.08 17:07:22;0.89777;-0.03;;-1.17;[tp]
2022.08.08 14:15:01;Sell;0.01;NZDCAD;0.81124;0.91124;0.81020;2022.08.08 14:59:29;0.81019;-0.02;;0.82;[tp]
2022.08.08 08:00:01;Sell;0.01;AUDNZD;1.11074;1.21074;1.10968;2022.08.08 14:01:29;1.10968;-0.03;;0.67;[tp]
2022.08.05 15:45:00;Buy;0.01;AUDCAD;0.89335;0.79335;0.89440;2022.08.05 17:36:20;0.89441;-0.03;;0.82;[tp]
2022.08.05 15:45:02;Buy;0.01;NZDCAD;0.80746;0.70746;0.80850;2022.08.05 17:32:44;0.80850;-0.02;;0.80;[tp]
2022.08.04 22:30:01;Sell;0.01;NZDCAD;0.81080;0.90731;0.80852;2022.08.05 15:32:12;0.80855;-0.02;;1.74;[tp]
2022.08.04 04:30:01;Sell;0.01;NZDCAD;0.80731;0.90731;0.80852;2022.08.05 15:32:12;0.80855;-0.02;;-0.96;[tp]
2022.08.04 09:15:01;Sell;0.01;AUDCAD;0.89479;0.99479;0.89374;2022.08.05 15:30:11;0.89368;-0.03;0.01;0.86;[tp]
2022.08.03 03:45:01;Buy;0.01;NZDCAD;0.80120;0.70566;0.80398;2022.08.03 06:48:05;0.80399;-0.02;;2.17;[tp]
2022.08.02 20:45:02;Buy;0.01;NZDCAD;0.80566;0.70566;0.80398;2022.08.03 06:48:05;0.80399;-0.02;-0.01;-1.30;[tp]
2022.08.03 03:00:01;Buy;0.01;AUDCAD;0.88809;0.78809;0.88914;2022.08.03 03:10:53;0.88916;-0.03;;0.83;[tp]
2022.08.03 02:00:01;Sell;0.01;AUDNZD;1.10979;1.20979;1.10873;2022.08.03 02:43:41;1.10870;-0.03;;0.68;[tp]
2022.08.02 10:15:21;Buy;0.01;AUDCAD;0.89290;0.79290;0.89395;2022.08.02 17:59:25;0.89388;-0.03;;0.76;[tp]
2022.08.02 11:15:40;Buy;0.01;AUDNZD;1.10168;1.00574;1.10427;2022.08.02 17:45:09;1.10424;-0.03;;1.61;[tp]
2022.08.02 07:45:22;Buy;0.01;AUDNZD;1.10574;1.00574;1.10427;2022.08.02 17:45:09;1.10424;-0.03;;-0.94;[tp]
2022.08.01 17:15:31;Sell;0.01;NZDCAD;0.81244;0.90797;0.80967;2022.08.02 10:01:18;0.80966;-0.02;;2.17;[tp]
2022.08.01 11:15:01;Sell;0.01;NZDCAD;0.80797;0.90797;0.80967;2022.08.02 10:01:18;0.80966;-0.02;;-1.31;[tp]
