Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2022.08.10 23:06:00;Buy;1.09;GBPCAD;1.56081;1.55749;;2022.08.11 03:42:49;1.55991;;-13.29;-76.78;
2022.08.09 23:31:06;Buy;1.09;GBPNZD;1.92009;1.91622;;2022.08.10 02:20:04;1.92087;;-4.78;53.43;
2022.08.09 00:01:06;Sell;0.99;GBPAUD;1.72968;1.73787;1.72968;2022.08.09 01:00:14;1.72960;;;5.53;[tp]
2022.08.05 23:56:37;Sell;0.98;GBPCAD;1.56209;1.56299;;2022.08.08 03:23:05;1.56066;;1.27;108.24;
2022.08.04 23:35:50;Buy;1.40;AUDCHF;0.66548;0.66252;;2022.08.05 03:31:39;0.66457;;3.34;-133.34;
2022.08.04 23:58:41;Buy;1.10;GBPCHF;1.16114;1.15846;;2022.08.05 02:34:24;1.16009;;2.83;-121.05;
2022.08.04 23:30:02;Sell;1.00;GBPAUD;1.74576;1.74845;;2022.08.05 02:15:34;1.74570;;-1.14;4.18;
2022.08.03 23:02:03;Buy;1.09;GBPCHF;1.16675;1.16368;;2022.08.04 03:28:50;1.16751;;8.31;86.16;
2022.08.03 23:09:34;Buy;1.19;EURCHF;0.97678;0.97503;;2022.08.04 03:25:07;0.97671;;-7.25;-8.66;
2022.07.28 23:08:11;Sell;0.99;GBPUSD;1.21694;1.22072;;2022.07.29 03:21:39;1.21736;;1.25;-41.58;
2022.07.28 23:09:44;Sell;1.28;EURSGD;1.40550;1.40897;;2022.07.29 03:21:35;1.40671;;2.78;-112.28;
2022.07.28 23:07:43;Sell;0.99;GBPCAD;1.56003;1.56311;;2022.07.29 03:14:58;1.55831;;1.76;132.97;
2022.07.29 00:01:00;Sell;1.16;CADCHF;0.74588;0.74686;;2022.07.29 03:05:51;0.74537;;;61.97;
2022.07.27 03:48:17;Buy Limit;0.01;EURNZD;1.61000;1.60000;1.65000;2022.07.27 03:48:32;1.62393;;;;cancelled
2022.07.27 00:10:32;Buy;1.07;GBPNZD;1.92618;1.92661;;2022.07.27 02:03:11;1.92912;;;196.28;
2022.07.22 23:49:46;Buy;1.26;EURGBP;0.85088;0.84883;;2022.07.25 01:30:49;0.85123;;-9.20;52.92;
