Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2022.08.12 18:10:50;Sell;0.05;US100;13 429.65;;;2022.08.12 18:43:25;13 458.35;;;-1.44;
2022.08.12 15:05:35;Buy;0.01;XAUUSD;1 786.24;;;2022.08.12 16:58:48;1 798.64;-0.05;;12.40;
2022.08.12 14:57:54;Buy;0.01;XAUUSD;1 786.18;;;2022.08.12 15:02:08;1 786.47;-0.05;;0.29;
2022.08.12 14:39:24;Buy;0.01;XAUUSD;1 786.27;;;2022.08.12 14:49:57;1 786.38;-0.05;;0.11;
2022.08.12 13:46:01;Buy;0.01;XAUUSD;1 786.28;;;2022.08.12 14:22:11;1 786.24;-0.05;;-0.04;
2022.08.12 13:09:14;Buy;0.01;XAUUSD;1 786.53;;;2022.08.12 13:37:10;1 786.54;-0.05;;0.01;
2022.08.12 12:06:08;Sell;0.01;GBPJPY;162.090;;;2022.08.12 12:12:35;162.057;-0.05;;0.24;
2022.08.08 20:41:10;Sell;0.01;USDCAD;1.28576;;;2022.08.10 15:30:16;1.28422;-0.05;-0.04;1.20;
2022.08.08 20:49:14;Sell;0.01;USDJPY;134.720;;;2022.08.10 15:30:02;134.048;-0.05;-0.14;5.01;
2022.08.09 00:05:00;Buy;0.01;AUDUSD;0.69834;;;2022.08.10 15:30:01;0.70149;-0.05;-0.02;3.15;
2022.08.09 12:30:00;Buy;0.01;EURUSD;1.02376;;;2022.08.10 13:52:13;1.02383;-0.05;-0.08;0.07;
2022.08.09 13:10:29;Buy;0.01;NZDUSD;0.62937;;;2022.08.10 12:21:16;0.63143;-0.05;-0.03;2.06;
2022.08.09 10:57:22;Sell;0.01;GBPUSD;1.20868;;;2022.08.09 20:56:01;1.20750;-0.05;;1.18;
2022.08.09 11:30:46;Sell;0.02;EURUSD;1.02310;;;2022.08.09 20:40:19;1.02131;-0.09;;3.58;
2022.08.08 05:35:28;Sell;0.01;EURUSD;1.01809;;;2022.08.09 20:40:19;1.02132;-0.05;0.02;-3.23;
2022.08.09 16:04:01;Buy;0.03;USDCHF;0.95148;;;2022.08.09 20:20:27;0.95380;-0.14;;7.30;
2022.08.08 14:59:45;Buy;0.02;USDCHF;0.95672;;;2022.08.09 20:20:27;0.95380;-0.09;0.05;-6.12;
2022.08.08 05:41:09;Buy;0.01;USDCAD;1.29330;;;2022.08.09 19:43:15;1.28933;-0.05;-0.04;-3.08;
2022.08.08 15:29:52;Buy;0.02;USDCAD;1.28689;;;2022.08.09 19:43:09;1.28917;-0.09;-0.07;3.54;
2022.08.09 13:00:00;Buy;0.01;USDJPY;134.837;;;2022.08.09 14:18:09;134.953;-0.05;;0.86;
2022.08.09 12:05:42;Sell;0.01;AUDUSD;0.69910;;;2022.08.09 14:01:18;0.69797;-0.05;;1.13;
2022.08.08 21:35:50;Buy;0.01;NZDUSD;0.62829;;;2022.08.09 12:28:16;0.62979;-0.05;-0.03;1.50;
2022.08.08 18:10:55;Sell;0.01;USDCHF;0.95378;;;2022.08.09 12:23:31;0.95212;-0.05;-0.09;1.74;
2022.08.08 19:36:47;Buy;0.01;GBPUSD;1.20804;;;2022.08.09 11:11:15;1.20914;-0.05;-0.04;1.10;
2022.08.09 06:28:54;Sell;0.01;GBPUSD;1.20852;;;2022.08.09 10:15:40;1.20726;-0.05;;1.26;
2022.08.08 15:43:07;Sell;0.02;AUDUSD;0.69852;;;2022.08.09 09:22:28;0.69663;-0.09;-0.02;3.78;
2022.08.08 07:59:58;Sell;0.01;AUDUSD;0.69351;;;2022.08.09 09:22:28;0.69650;-0.05;-0.01;-2.99;
