Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2022.08.11 05:05:54;Buy;0.15;XAUUSD;1 785.27;;;2022.08.11 05:16:36;1 787.15;;;27.42;
2022.08.11 05:02:30;Buy;0.10;XAUUSD;1 787.06;;;2022.08.11 05:16:34;1 787.24;;;1.75;
2022.08.10 07:23:21;Buy;0.10;XAUUSD;1 790.59;;;2022.08.10 10:03:11;1 790.30;;;-2.84;
2022.08.10 09:00:21;Buy;0.15;XAUUSD;1 788.47;;;2022.08.10 10:02:44;1 790.30;;;26.88;
2022.08.09 11:30:38;Sell;0.10;XAUUSD;1 791.98;;;2022.08.09 11:59:53;1 790.56;;;13.87;
2022.08.09 04:47:03;Buy;0.10;XAUUSD;1 784.80;;;2022.08.09 06:13:34;1 786.09;;;12.65;
2022.08.08 10:45:35;Sell;0.10;XAUUSD;1 778.68;;;2022.08.08 11:00:38;1 777.42;;;12.34;
2022.08.05 06:30:08;Sell;0.10;XAUUSD;1 792.78;;;2022.08.05 06:32:22;1 792.17;;;5.96;
2022.08.05 04:45:49;Buy;0.10;XAUUSD;1 789.53;;;2022.08.05 05:47:39;1 791.08;;;15.15;
2022.08.05 02:22:36;Sell;0.10;XAUUSD;1 793.03;;;2022.08.05 04:09:14;1 792.18;;;8.31;
2022.08.04 13:47:35;Sell;0.20;XAUUSD;1 781.52;;;2022.08.04 15:48:06;1 781.21;;;6.09;
2022.08.04 12:10:33;Sell;0.15;XAUUSD;1 778.44;;;2022.08.04 15:48:02;1 781.48;;;-44.76;
2022.08.04 14:56:07;Sell;0.25;XAUUSD;1 784.09;;;2022.08.04 15:47:45;1 781.53;;;62.82;
2022.08.04 15:05:36;Sell;0.30;XAUUSD;1 787.77;;;2022.08.04 15:28:02;1 785.50;;;66.88;
2022.08.04 12:00:23;Sell;0.10;XAUUSD;1 776.16;;;2022.08.04 15:27:58;1 785.37;;;-90.46;
2022.08.04 04:20:15;Sell;0.15;XAUUSD;1 768.63;;;2022.08.04 08:59:57;1 770.03;;;-20.67;
2022.08.04 08:25:16;Sell;0.25;XAUUSD;1 773.35;;;2022.08.04 08:59:44;1 769.93;;;84.13;
2022.08.04 06:05:36;Sell;0.20;XAUUSD;1 771.16;;;2022.08.04 08:59:35;1 769.98;;;23.22;
2022.08.04 03:37:24;Sell;0.10;XAUUSD;1 766.08;;;2022.08.04 08:59:25;1 770.21;;;-40.64;
2022.08.03 13:20:02;Buy;0.10;XAUUSD;1 763.22;;;2022.08.03 13:35:12;1 762.47;;;-7.37;
2022.08.03 13:26:36;Buy;0.15;XAUUSD;1 760.65;;;2022.08.03 13:34:58;1 762.39;;;25.63;
2022.08.01 13:00:25;Sell;0.10;XAUUSD;1 773.52;;;2022.08.01 13:40:43;1 772.25;;;12.38;
2022.07.27 22:38:31;Buy;1.50;EURUSD;1.02099;;;2022.07.27 22:45:10;1.02119;;;29.38;
2022.07.27 22:36:51;Sell;1.50;EURUSD;1.02126;;;2022.07.27 22:45:03;1.02122;;;5.88;
2022.07.26 04:05:50;Sell;0.10;XAUUSD;1 723.47;;;2022.07.26 06:51:31;1 724.27;;;-7.82;
2022.07.26 04:23:33;Sell;0.15;XAUUSD;1 727.53;;;2022.07.26 06:51:25;1 724.24;;;48.25;
2022.07.22 09:28:57;Sell;0.10;XAUUSD;1 718.76;;;2022.07.22 09:34:23;1 717.57;;;11.68;
2022.07.21 16:14:37;Sell;0.10;XAUUSD;1 703.71;;;2022.07.21 16:14:47;1 703.88;;;-1.66;
2022.07.21 16:11:27;Sell;0.10;XAUUSD;1 702.23;;;2022.07.21 16:14:23;1 704.30;;;-20.28;
2022.07.21 16:12:10;Sell;0.15;XAUUSD;1 704.97;;;2022.07.21 16:14:13;1 703.66;;;19.25;
2022.07.21 15:42:16;Sell;0.20;XAUUSD;1 699.66;;;2022.07.21 16:11:27;1 702.40;;;-53.64;
2022.07.21 15:48:29;Sell;0.25;XAUUSD;1 702.98;;;2022.07.21 16:11:12;1 702.65;;;8.07;
2022.07.21 15:55:38;Sell;0.30;XAUUSD;1 704.35;;;2022.07.21 16:11:08;1 702.73;;;47.55;
2022.07.21 16:00:28;Sell;0.35;XAUUSD;1 707.23;;;2022.07.21 16:09:26;1 703.71;;;120.36;
2022.07.21 15:39:26;Sell;0.15;XAUUSD;1 697.18;;;2022.07.21 16:09:22;1 702.82;;;-82.66;
2022.07.21 16:02:44;Sell;0.40;XAUUSD;1 708.82;;;2022.07.21 16:05:46;1 705.48;;;130.14;
2022.07.21 15:35:18;Sell;0.10;XAUUSD;1 693.80;;;2022.07.21 16:05:44;1 705.99;;;-118.74;
2022.07.21 12:00:11;Buy;0.10;XAUUSD;1 685.21;;;2022.07.21 12:25:42;1 685.43;;;2.16;
2022.07.21 12:05:01;Buy;0.15;XAUUSD;1 682.84;;;2022.07.21 12:25:41;1 685.56;;;40.09;
2022.07.21 10:10:07;Buy;0.10;XAUUSD;1 688.36;;;2022.07.21 10:18:54;1 689.12;;;7.44;
2022.07.20 22:54:21;Buy;0.10;XAUUSD;1 696.52;;;2022.07.20 23:20:40;1 695.36;;;-11.41;
2022.07.20 23:00:39;Buy;0.15;XAUUSD;1 694.00;;;2022.07.20 23:20:25;1 695.31;;;19.32;
2022.07.20 19:46:48;Buy;0.10;XAUUSD;1 702.94;;;2022.07.20 20:07:50;1 704.18;;;12.18;
2022.07.20 12:54:57;Sell;0.10;XAUUSD;1 713.04;;;2022.07.20 13:14:13;1 711.99;;;10.26;
2022.07.20 09:07:47;Buy;0.10;XAUUSD;1 707.19;;;2022.07.20 10:01:43;1 708.64;;;14.14;
2022.07.19 11:57:43;Sell;0.10;XAUUSD;1 712.99;;;2022.07.19 14:56:13;1 714.71;;;-16.78;
2022.07.19 13:08:01;Sell;0.15;XAUUSD;1 715.12;;;2022.07.19 14:56:08;1 714.79;;;4.82;
2022.07.19 14:06:21;Sell;0.20;XAUUSD;1 717.76;;;2022.07.19 14:56:04;1 714.78;;;58.11;
2022.07.19 11:26:05;Sell;0.10;XAUUSD;1 712.91;;;2022.07.19 11:48:48;1 711.64;;;12.41;
2022.07.18 05:04:42;Sell;0.10;XAUUSD;1 714.64;;;2022.07.18 05:13:17;1 713.74;;;8.90;
2022.07.18 02:14:26;Sell;0.10;XAUUSD;1 709.34;;;2022.07.18 03:37:57;1 708.48;;;8.52;
2022.07.14 10:00:29;Buy;0.10;XAUUSD;1 720.69;;;2022.07.14 10:11:02;1 718.92;;;-17.67;
2022.07.14 10:03:51;Buy;0.15;XAUUSD;1 718.03;;;2022.07.14 10:11:00;1 719.03;;;14.98;
2022.07.14 10:06:56;Buy;0.20;XAUUSD;1 716.12;;;2022.07.14 10:10:59;1 719.12;;;59.94;
2022.07.13 18:16:16;Sell;0.10;XAUUSD;1 744.04;;;2022.07.13 18:21:32;1 742.23;;;17.92;
2022.07.13 18:16:16;Sell;0.15;XAUUSD;1 743.95;;;2022.07.13 18:21:31;1 742.21;;;25.85;
2022.07.13 17:58:25;Sell;0.10;XAUUSD;1 741.73;;;2022.07.13 18:16:20;1 744.17;;;-24.14;
2022.07.13 16:03:30;Buy;0.10;XAUUSD;1 712.84;;;2022.07.13 16:04:28;1 713.89;;;10.47;
2022.07.13 16:02:04;Buy;0.10;XAUUSD;1 711.33;;;2022.07.13 16:03:09;1 713.25;;;19.16;
2022.07.13 16:02:36;Buy;0.15;XAUUSD;1 710.95;;;2022.07.13 16:03:08;1 713.33;;;35.63;
2022.07.13 14:20:04;Sell;0.10;XAUUSD;1 731.70;;;2022.07.13 14:26:13;1 730.60;;;10.94;
2022.07.12 12:47:52;Credit;;;;;;;;;;600.00;Credit
2022.07.12 12:29:33;Balance;;;;;;;;;;2 000.00;Deposit
