Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2022.08.12 13:18:01;Buy;0.01;AUDCAD;0.90575;;;2022.08.12 15:10:46;0.90682;;;0.84;
2022.08.12 06:53:06;Sell;0.01;AUDCAD;0.90746;;;2022.08.12 13:11:01;0.90645;;;0.79;
2022.08.12 03:38:05;Buy;0.01;AUDCAD;0.90583;;;2022.08.12 06:36:16;0.90683;;;0.78;
2022.08.11 11:58:05;Sell;0.02;AUDCAD;0.90673;;;2022.08.11 21:13:10;0.90621;;;0.81;
2022.08.11 15:18:04;Sell;0.03;AUDCAD;0.90836;;;2022.08.11 19:29:32;0.90698;;;3.25;
2022.08.11 09:13:02;Sell;0.01;AUDCAD;0.90477;;;2022.08.11 19:29:32;0.90698;;;-1.73;
2022.08.10 15:33:01;Sell;0.02;AUDCAD;0.90453;;;2022.08.11 05:31:22;0.90372;;-0.05;1.27;
2022.08.10 17:18:02;Sell;0.03;AUDCAD;0.90605;;;2022.08.11 05:31:12;0.90368;;-0.08;5.56;
2022.08.10 14:48:09;Sell;0.01;AUDCAD;0.89855;;;2022.08.11 05:31:12;0.90368;;-0.03;-4.01;
2022.08.09 21:38:07;Buy;0.01;AUDCAD;0.89673;;;2022.08.10 10:06:05;0.89775;;-0.04;0.79;
2022.08.09 17:48:09;Sell;0.01;AUDCAD;0.89879;;;2022.08.09 17:50:59;0.89781;;;0.77;
2022.08.09 14:48:06;Buy;0.01;AUDCAD;0.89643;;;2022.08.09 16:05:42;0.89747;;;0.80;
2022.08.09 07:38:06;Buy;0.01;AUDCAD;0.89716;;;2022.08.09 12:06:59;0.89823;;;0.83;
2022.08.08 10:48:07;Sell;0.01;AUDCAD;0.89813;;;2022.08.09 07:38:37;0.89712;;-0.01;0.79;from #3303729
2022.08.08 17:53:02;Sell;0.03;AUDCAD;0.89994;;;2022.08.08 18:19:16;0.89897;;;2.26;
2022.08.08 10:48:07;Sell;0.01;AUDCAD;0.89813;;;2022.08.08 18:19:16;0.89898;;;-0.66;to #3306421
2022.08.08 14:03:09;Sell;0.03;AUDCAD;0.89983;;;2022.08.08 15:30:12;0.89847;;;3.17;
2022.08.08 10:03:00;Sell;0.01;AUDCAD;0.89646;;;2022.08.08 15:30:12;0.89847;;;-1.57;
2022.08.08 04:53:02;Sell;0.01;AUDCAD;0.89506;;;2022.08.08 09:41:47;0.89563;;;-0.44;
2022.08.08 08:03:01;Sell;0.02;AUDCAD;0.89666;;;2022.08.08 09:41:46;0.89563;;;1.59;
2022.08.05 20:28:01;Buy;0.01;AUDCAD;0.89352;;;2022.08.08 04:16:31;0.89458;;-0.05;0.82;
2022.08.05 17:43:06;Buy;0.01;AUDCAD;0.89430;;;2022.08.05 19:52:47;0.89373;;;-0.44;
2022.08.05 18:23:04;Buy;0.02;AUDCAD;0.89272;;;2022.08.05 19:52:46;0.89374;;;1.58;
2022.08.05 15:33:04;Buy;0.02;AUDCAD;0.89356;;;2022.08.05 17:31:43;0.89404;;;0.74;
2022.08.05 16:23:00;Buy;0.03;AUDCAD;0.89160;;;2022.08.05 17:20:29;0.89299;;;3.23;
2022.08.05 13:58:07;Buy;0.01;AUDCAD;0.89516;;;2022.08.05 17:20:29;0.89299;;;-1.68;
2022.08.04 18:23:07;Sell;0.03;AUDCAD;0.89526;;;2022.08.05 14:03:32;0.89489;;-0.04;0.86;
2022.08.05 04:28:08;Sell;0.04;AUDCAD;0.89716;;;2022.08.05 11:17:29;0.89588;;;3.98;
2022.08.04 04:18:05;Sell;0.01;AUDCAD;0.89338;;;2022.08.05 11:17:29;0.89588;;-0.01;-1.94;from #3278059
2022.08.04 21:58:04;Sell;0.04;AUDCAD;0.89696;;;2022.08.05 02:58:16;0.89575;;-0.06;3.76;
2022.08.04 04:18:05;Sell;0.01;AUDCAD;0.89338;;;2022.08.05 02:58:16;0.89575;;-0.02;-1.84;to #3287796
2022.08.04 10:28:08;Sell;0.03;AUDCAD;0.89572;;;2022.08.04 14:54:26;0.89417;;;3.62;
2022.08.03 19:03:00;Sell;0.01;AUDCAD;0.89175;;;2022.08.04 14:54:26;0.89418;;-0.03;-1.89;
2022.08.02 19:30:01;Buy;0.04;AUDCAD;0.89271;;;2022.08.04 04:15:00;0.89293;;-0.61;0.68;
2022.08.02 08:33:00;Buy;0.01;AUDCAD;0.89489;;;2022.08.03 19:05:32;0.89226;;-0.04;-2.04;from #3268970
2022.08.03 11:43:03;Buy;0.05;AUDCAD;0.89120;;;2022.08.03 19:05:31;0.89226;;;4.12;
2022.08.02 08:33:00;Buy;0.01;AUDCAD;0.89489;;;2022.08.03 17:57:28;0.89061;;-0.05;-3.33;to #3272418
2022.08.03 17:03:06;Buy;0.06;AUDCAD;0.88938;;;2022.08.03 17:57:27;0.89061;;;5.73;
2022.08.03 14:33:01;Sell;0.01;AUDCAD;0.89216;;;2022.08.03 15:07:01;0.89110;;;0.83;
2022.08.03 10:13:02;Sell;0.01;AUDCAD;0.89181;;;2022.08.03 13:19:12;0.89074;;;0.83;
2022.08.02 20:45:18;Buy;0.05;AUDCAD;0.89102;;;2022.08.03 10:13:53;0.89215;;-0.22;4.39;
2022.08.02 08:33:00;Buy;0.01;AUDCAD;0.89489;;;2022.08.03 10:13:53;0.89215;;-0.04;-2.13;to #3268970
2022.08.03 02:48:08;Buy;0.06;AUDCAD;0.88934;;;2022.08.03 06:15:30;0.89097;;;7.60;
2022.08.02 07:53:09;Buy;0.01;AUDCAD;0.89729;;;2022.08.03 06:15:30;0.89097;;-0.04;-4.92;from #3255003
2022.08.02 07:53:09;Buy;0.01;AUDCAD;0.89729;;;2022.08.02 18:26:24;0.89402;;;-2.54;to #3259213
2022.08.02 10:08:00;Buy;0.04;AUDCAD;0.89287;;;2022.08.02 18:26:17;0.89416;;;4.01;
2022.08.02 07:33:00;Buy;0.01;AUDCAD;0.89929;;;2022.08.02 17:53:37;0.89307;;;-4.84;
2022.08.02 10:48:04;Buy;0.05;AUDCAD;0.89125;;;2022.08.02 17:53:36;0.89306;;;7.04;
2022.08.01 11:08:08;Sell;0.01;AUDCAD;0.89761;;;2022.08.02 07:48:15;0.89821;;-0.01;-0.46;from #3246840
2022.08.01 11:43:00;Sell;0.03;AUDCAD;0.89913;;;2022.08.02 07:48:15;0.89820;;-0.02;2.17;
2022.08.01 17:38:08;Sell;0.04;AUDCAD;0.90074;;;2022.08.02 07:30:49;0.89901;;-0.03;5.38;
2022.08.01 11:08:08;Sell;0.01;AUDCAD;0.89761;;;2022.08.02 07:30:49;0.89913;;-0.01;-1.18;to #3254899
2022.08.01 17:53:02;Sell;0.05;AUDCAD;0.90231;;;2022.08.02 07:30:39;0.89979;;-0.04;9.80;
2022.08.01 09:58:06;Sell;0.01;AUDCAD;0.89561;;;2022.08.02 07:30:39;0.89970;;-0.01;-3.18;
2022.08.01 05:28:06;Sell;0.01;AUDCAD;0.89558;;;2022.08.01 06:13:35;0.89448;;;0.85;
2022.08.01 02:33:02;Buy;0.01;AUDCAD;0.89378;;;2022.08.01 04:15:10;0.89478;;;0.78;
2022.07.29 21:38:07;Sell;0.01;AUDCAD;0.89571;;;2022.07.29 22:51:05;0.89468;;;0.81;
2022.07.29 18:35:36;Buy;0.01;AUDCAD;0.89385;;;2022.07.29 20:50:39;0.89485;;;0.78;
2022.07.29 15:45:05;Buy;0.01;AUDCAD;0.89317;;;2022.07.29 18:13:07;0.89425;;;0.84;from #3242048
2022.07.29 15:45:05;Buy;0.01;AUDCAD;0.89317;;;2022.07.29 17:37:04;0.89192;;;-0.97;to #3243186
2022.07.29 16:15:06;Buy;0.03;AUDCAD;0.89074;;;2022.07.29 17:37:01;0.89195;;;2.83;
2022.07.29 14:18:05;Buy;0.01;AUDCAD;0.89581;;;2022.07.29 17:22:23;0.89098;;;-3.77;
2022.07.29 16:43:15;Buy;0.04;AUDCAD;0.88919;;;2022.07.29 17:22:20;0.89098;;;5.58;
2022.07.29 12:24:58;Buy;0.01;AUDCAD;0.89591;;;2022.07.29 13:53:17;0.89691;;;0.78;
2022.07.29 02:18:09;Sell;0.01;AUDCAD;0.89613;;;2022.07.29 11:43:10;0.89691;;;-0.61;
2022.07.29 07:08:04;Sell;0.02;AUDCAD;0.89781;;;2022.07.29 11:43:06;0.89691;;;1.41;
2022.07.28 19:08:04;Buy;0.01;AUDCAD;0.89439;;;2022.07.28 23:23:14;0.89546;;;0.84;
