Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2022.08.12 20:15:00;Sell;0.30;EURUSD;1.02651;1.03331;1.01122;2022.08.12 23:15:00;1.02575;-1.80;;22.80;
2022.08.12 03:00:06;Sell Stop;0.10;XAUUSD;1 754.80;1 764.30;1 734.35;2022.08.12 23:00:04;1 801.41;;;;cancelled
2022.08.12 03:00:06;Sell Stop;0.10;XAUUSD;1 754.80;1 764.30;1 734.35;2022.08.12 23:00:04;1 801.40;;;;cancelled
2022.08.12 03:00:05;Buy Stop;0.10;XAUUSD;1 847.33;1 837.83;1 867.78;2022.08.12 23:00:04;1 801.45;;;;cancelled
2022.08.12 03:00:05;Buy Stop;0.10;XAUUSD;1 847.33;1 837.83;1 867.78;2022.08.12 23:00:04;1 801.45;;;;cancelled
2022.08.12 22:47:54;Sell;0.30;EURGBP;0.84576;0.85026;0.83576;2022.08.12 22:56:54;0.84546;-1.80;;10.93;
2022.08.12 20:30:00;Sell;0.10;GBPUSD;1.21429;1.22149;1.20416;2022.08.12 22:30:00;1.21349;-0.60;;8.00;
2022.08.12 20:15:00;Sell;0.10;GBPUSD;1.21399;1.22118;1.20416;2022.08.12 22:30:00;1.21349;-0.60;;5.00;
2022.08.12 03:00:06;Sell Stop;0.10;XAUUSD;1 755.05;1 764.05;1 736.05;2022.08.12 22:00:04;1 801.46;;;;cancelled
2022.08.12 03:00:06;Sell Stop;0.10;XAUUSD;1 755.05;1 764.05;1 736.05;2022.08.12 22:00:03;1 801.38;;;;cancelled
2022.08.12 03:00:06;Buy Stop;0.10;XAUUSD;1 847.08;1 838.08;1 866.08;2022.08.12 22:00:03;1 801.47;;;;cancelled
2022.08.12 03:00:05;Buy Stop;0.10;XAUUSD;1 847.08;1 838.08;1 866.08;2022.08.12 22:00:03;1 801.51;;;;cancelled
2022.08.12 21:17:50;Sell;0.10;GBPUSD;1.21466;1.22044;1.20416;2022.08.12 22:00:00;1.21410;-0.60;;5.60;
2022.08.12 20:30:00;Sell;0.10;GBPUSD;1.21429;1.22009;1.20416;2022.08.12 22:00:00;1.21411;-0.60;;1.80;
2022.08.12 20:15:00;Sell;0.10;GBPUSD;1.21399;1.21978;1.20416;2022.08.12 22:00:00;1.21411;-0.60;;-1.20;
2022.08.12 17:50:08;Buy;0.24;EURGBP;0.84585;0.83585;0.84585;2022.08.12 19:49:28;0.84584;-1.44;;-0.29;[tp]
2022.08.12 13:09:49;Sell;0.28;USDCHF;0.94283;0.95283;0.94223;2022.08.12 14:58:46;0.94221;-1.68;;18.42;[tp]
2022.08.12 06:15:00;Sell;0.20;XAUUSD;1 789.44;1 800.94;1 777.99;2022.08.12 10:45:00;1 788.25;-1.20;;23.80;
2022.08.12 07:30:00;Sell;0.30;EURUSD;1.03206;1.03647;1.01866;2022.08.12 09:30:00;1.03133;-1.80;;21.90;
2022.08.12 07:15:03;Buy;0.30;USDJPY;133.202;132.539;135.257;2022.08.12 09:30:00;133.348;-1.80;;32.85;
2022.08.12 07:30:00;Sell;0.30;GBPUSD;1.21956;1.22492;1.21054;2022.08.12 08:15:00;1.21868;-1.80;;26.40;
2022.08.12 07:30:00;Sell;0.10;GBPUSD;1.21956;1.22537;1.21414;2022.08.12 07:45:00;1.21896;-0.60;;6.00;
2022.08.12 03:15:00;Buy;0.30;EURUSD;1.03138;1.02696;1.04533;2022.08.12 06:30:00;1.03154;-1.80;;4.80;
2022.08.11 23:45:00;Sell;0.30;XAUUSD;1 789.29;1 797.85;1 759.24;2022.08.12 03:30:00;1 787.33;-1.80;3.06;58.80;
2022.08.12 01:15:00;Buy;0.30;USDJPY;132.897;132.227;134.893;2022.08.12 03:15:00;133.222;-1.80;;73.19;
2022.08.11 21:54:52;Sell;0.30;EURGBP;0.84615;0.85065;0.83615;2022.08.12 03:08:44;0.84615;-1.80;0.92;0.00;
2022.08.12 01:15:05;Sell;0.30;EURUSD;1.03266;1.03707;1.01824;2022.08.12 02:45:15;1.03188;-1.80;;23.40;
2022.08.11 23:19:00;Sell;0.30;EURCAD;1.31835;1.32236;1.30836;2022.08.12 02:25:11;1.31731;-1.80;1.54;24.44;
2022.08.12 01:15:00;Buy;0.10;USDJPY;132.897;132.021;134.103;2022.08.12 02:15:02;133.034;-0.60;;10.30;
2022.08.12 01:30:01;Sell;0.30;GBPUSD;1.22027;1.22492;1.21152;2022.08.12 02:15:00;1.21929;-1.80;;29.40;
2022.08.12 01:30:01;Sell;0.10;GBPUSD;1.22027;1.22606;1.21534;2022.08.12 02:15:00;1.21929;-0.60;;9.80;
2022.08.12 01:30:01;Sell;0.10;GBPUSD;1.22027;1.22746;1.21534;2022.08.12 02:15:00;1.21929;-0.60;;9.80;
2022.08.11 23:45:00;Sell;0.20;XAUUSD;1 789.29;1 800.75;1 776.25;2022.08.12 02:00:09;1 787.93;-1.20;2.04;27.20;
2022.08.11 23:45:06;Sell;0.73;XAUUSD;1 789.28;1 792.78;1 788.00;2022.08.12 01:58:13;1 787.93;-4.38;7.45;98.55;[tp]
2022.08.11 21:45:01;Buy;0.30;GBPUSD;1.21956;1.21534;1.23398;2022.08.12 01:30:01;1.22027;-1.80;-0.96;21.30;
2022.08.11 18:15:00;Buy;0.30;EURUSD;1.03265;1.02584;1.05350;2022.08.12 01:15:05;1.03266;-1.80;-2.28;0.30;
2022.08.11 17:31:06;Sell;0.10;USDJPY;132.414;133.297;130.051;2022.08.12 01:15:02;132.915;-0.60;-0.77;-37.69;
2022.08.11 17:15:00;Sell;0.10;USDJPY;132.387;133.264;130.051;2022.08.12 01:15:02;132.917;-0.60;-0.77;-39.87;
2022.08.11 17:45:00;Sell;0.10;USDJPY;132.640;133.520;130.051;2022.08.12 01:15:01;132.911;-0.60;-0.77;-20.39;
2022.08.11 23:30:13;Buy Limit;0.72;XAUUSD;1 786.34;1 780.84;1 787.82;2022.08.12 01:02:32;1 790.21;;;;cancelled
2022.08.11 23:54:47;Buy;0.83;USDCAD;1.27613;1.27333;1.27763;2022.08.12 01:00:59;1.27649;-4.98;-1.48;23.41;
2022.08.11 23:58:15;Sell Limit;0.60;EURGBP;0.84659;0.85209;0.84616;2022.08.12 00:55:06;0.84587;;;;cancelled
2022.08.11 23:52:37;Sell Limit;0.55;USDCAD;1.27693;1.28243;1.27640;2022.08.12 00:55:06;1.27607;;;;cancelled
2022.08.11 23:00:02;Buy Limit;0.63;USDCAD;1.27587;1.27037;1.27640;2022.08.12 00:55:06;1.27650;;;;cancelled
2022.08.11 23:00:02;Sell Limit;0.57;GBPUSD;1.22005;1.22555;1.21959;2022.08.12 00:55:06;1.21982;;;;cancelled
