Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2022.08.12 14:46:01;Buy;0.36;XAUGBP;1 478.824;;;2022.08.12 17:20:59;1 480.546;;;75.18;
2022.08.12 16:47:16;Buy;0.06;XAUGBP;1 478.944;;;2022.08.12 17:20:58;1 480.546;;;11.66;
2022.08.12 16:40:04;Buy;0.06;XAUGBP;1 478.674;;;2022.08.12 17:20:58;1 480.539;;;13.57;
2022.08.12 16:50:16;Buy;0.06;XAUGBP;1 478.644;;;2022.08.12 17:20:57;1 480.546;;;13.84;
2022.08.12 14:50:01;Buy;0.06;XAUGBP;1 479.544;;;2022.08.12 17:20:57;1 480.539;;;7.24;
2022.08.12 04:36:53;Buy;0.30;GBPAUD;1.71604;;1.71604;2022.08.12 14:47:08;1.70725;;;-187.08;
2022.08.12 09:51:35;Buy;0.30;GBPAUD;1.71004;;1.71604;2022.08.12 14:47:07;1.70725;;;-59.38;
2022.08.12 14:44:02;Sell Limit;0.06;GBPCHF;1.14425;;;2022.08.12 14:45:00;1.14068;;;;cancelled
2022.08.12 12:03:58;Sell;1.80;GBPCHF;1.14407;;;2022.08.12 14:07:30;1.14370;;;70.66;
2022.08.12 10:35:01;Buy;0.12;GBPAUD;1.70998;1.70500;1.71200;2022.08.12 13:30:50;1.71200;;;17.17;[tp]
2022.08.12 12:02:41;Sell Limit;1.74;GBPCHF;1.18324;;;2022.08.12 12:03:07;1.14410;;;;cancelled
2022.08.12 12:02:20;Sell Limit;0.06;GBPCHF;1.18033;;;2022.08.12 12:03:05;1.14407;;;;cancelled
2022.08.12 12:02:14;Sell Limit;0.06;GBPCHF;1.17869;;;2022.08.12 12:03:03;1.14408;;;;cancelled
2022.08.12 10:23:12;Sell;0.06;GBPCHF;1.14568;;;2022.08.12 11:37:17;1.14397;;;10.90;
2022.08.11 17:19:58;Buy Limit;0.30;GBPCHF;1.14322;;;2022.08.12 11:17:04;1.14468;;;;cancelled
2022.08.12 10:56:44;Sell Limit;2.76;GBPCHF;1.16724;;;2022.08.12 10:56:57;1.14557;;;;cancelled
2022.08.11 17:12:50;Buy;0.30;GBPAUD;1.71597;;1.72497;2022.08.11 18:24:03;1.71656;;;12.59;
2022.08.11 12:49:26;Buy;0.06;GBPAUD;1.71935;;1.72832;2022.08.11 16:34:44;1.71875;;;-2.57;
2022.08.11 11:27:07;Buy;0.06;GBPAUD;1.72338;;1.72832;2022.08.11 16:34:43;1.71876;;;-19.74;
2022.08.11 15:46:43;Buy;0.06;GBPAUD;1.71522;;1.72832;2022.08.11 16:34:42;1.71889;;;15.68;
2022.08.11 08:44:42;Buy;0.12;EURCHF;0.96967;;0.97633;2022.08.11 15:36:21;0.97019;;;6.66;
2022.08.10 17:04:04;Buy;0.06;USDCHF;0.93961;;0.94316;2022.08.10 20:25:29;0.94218;;;16.37;
2022.08.10 14:35:21;Buy;0.06;USDCHF;0.94282;;0.94316;2022.08.10 20:25:29;0.94222;;;-3.82;
2022.08.10 12:25:29;Sell;0.12;CHFJPY;142.102;;141.493;2022.08.10 14:30:20;141.347;;;67.97;[tp]
2022.08.09 14:26:44;Buy;0.06;USDCHF;0.95348;;0.96444;2022.08.10 14:21:28;0.94735;;0.34;-38.82;
2022.08.09 13:31:41;Buy;0.06;USDCHF;0.95368;;0.96444;2022.08.10 14:21:25;0.94733;;0.34;-40.22;
2022.08.09 13:32:02;Buy;0.06;USDCHF;0.95369;;0.96444;2022.08.10 14:21:24;0.94733;;0.34;-40.28;
2022.08.09 13:32:36;Buy;0.06;USDCHF;0.95372;;0.96444;2022.08.10 14:21:23;0.94733;;0.34;-40.47;
2022.08.09 13:30:11;Buy;0.12;USDCHF;0.95387;;0.96444;2022.08.10 14:21:23;0.94733;;0.68;-82.84;
2022.08.09 13:28:37;Buy;0.06;USDCHF;0.95384;;0.96444;2022.08.10 14:21:23;0.94733;;0.34;-41.23;
2022.08.09 13:50:17;Buy;0.06;USDCHF;0.95412;;0.96444;2022.08.10 14:21:22;0.94733;;0.34;-43.01;
2022.08.09 13:41:28;Buy;0.06;USDCHF;0.95433;;0.96444;2022.08.10 14:21:22;0.94733;;0.34;-44.34;
2022.08.09 13:40:55;Buy;0.06;USDCHF;0.95453;;0.96444;2022.08.10 14:21:21;0.94733;;0.34;-45.60;
2022.08.09 13:28:15;Buy;0.06;USDCHF;0.95391;;0.96444;2022.08.10 14:21:21;0.94733;;0.34;-41.68;
2022.08.09 14:06:31;Buy;0.06;USDCHF;0.95494;;0.96444;2022.08.10 14:21:20;0.94734;;0.34;-48.13;
2022.08.09 13:53:29;Buy;0.06;USDCHF;0.95474;;0.96444;2022.08.10 14:21:20;0.94734;;0.34;-46.87;
2022.08.09 13:47:48;Buy;4.68;USDCHF;0.95461;0.94757;0.95620;2022.08.10 14:01:33;0.94767;;26.55;-3 427.27;
2022.08.10 12:42:56;Sell;0.06;XAUGBP;1 481.486;;1 443.790;2022.08.10 12:48:57;1 481.324;;;1.18;
2022.08.10 12:24:14;Buy;0.06;CHFJPY;142.142;140.759;142.185;2022.08.10 12:35:45;142.185;;;1.91;[tp]
2022.08.10 08:57:39;Buy;0.12;GBPCHF;1.15030;;1.15128;2022.08.10 10:31:58;1.15128;;;12.35;[tp]
2022.08.09 17:51:22;Sell;0.06;XAUGBP;1 485.056;;1 481.534;2022.08.10 05:47:36;1 482.704;;0.30;17.06;
2022.08.09 16:50:26;Sell;0.06;XAUGBP;1 483.616;;1 481.534;2022.08.10 05:47:36;1 482.704;;0.30;6.62;
2022.08.09 16:49:47;Sell;0.06;XAUGBP;1 482.006;;1 481.534;2022.08.10 05:47:36;1 482.704;;0.30;-5.06;
2022.08.09 18:02:07;Sell;0.06;XAUGBP;1 486.556;;1 481.534;2022.08.10 05:47:35;1 482.704;;0.30;27.93;
2022.08.09 20:41:03;Buy;0.12;GBPCHF;1.15127;;1.15227;2022.08.09 23:06:50;1.15228;;0.54;12.72;[tp]
2022.08.09 17:00:52;Buy;0.12;GBPCHF;1.15130;;1.15228;2022.08.09 19:06:32;1.15228;;;12.34;[tp]
2022.08.08 19:16:05;Buy;0.72;GBPAUD;1.72925;;1.74862;2022.08.09 17:51:46;1.73335;;-1.60;205.82;
2022.08.09 16:10:01;Sell;0.06;XAUGBP;1 481.806;;1 479.931;2022.08.09 16:36:05;1 480.958;;;6.16;
2022.08.09 16:16:58;Sell;0.06;XAUGBP;1 483.353;;1 479.931;2022.08.09 16:36:04;1 480.978;;;17.27;
2022.08.09 13:51:55;Buy;3.12;USDCHF;0.95454;0.94750;0.95555;2022.08.09 16:32:37;0.95271;;;-599.30;
