Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2022.08.12 16:11:00;Sell;0.47;XAUUSD;1 793.15;;;2022.08.12 18:31:36;1 796.20;-3.37;;-143.35;
2022.08.11 16:55:52;Sell;0.09;XAUUSD;1 798.52;;;2022.08.12 16:05:32;1 795.10;-0.65;0.89;30.78;
2022.08.12 15:24:02;Sell;0.09;XAUUSD;1 791.31;;;2022.08.12 16:05:27;1 795.27;-0.64;;-35.64;
2022.08.12 12:41:43;Balance;;;;;;;;;;-108.60;
2022.08.11 18:53:19;Sell;0.09;XAUUSD;1 790.91;;;2022.08.11 22:59:37;1 785.28;-0.64;;50.67;
2022.08.11 16:02:14;Sell;0.09;XAUUSD;1 795.59;;;2022.08.11 18:23:13;1 787.88;-0.65;;69.39;
2022.08.11 18:06:00;Sell;0.09;XAUUSD;1 791.90;;;2022.08.11 18:14:30;1 788.73;-0.65;;28.53;
2022.08.11 08:24:18;Buy;0.05;GBPAUD;1.72404;;;2022.08.11 16:46:43;1.71493;-0.24;;-32.48;
2022.08.11 07:42:31;Buy;0.05;GBPAUD;1.72488;;;2022.08.11 16:46:43;1.71496;-0.24;;-35.37;
2022.08.11 12:52:08;Buy;0.09;GBPAUD;1.72077;;;2022.08.11 16:46:42;1.71494;-0.44;;-37.41;
2022.08.11 10:03:16;Sell;0.09;GBPUSD;1.22213;;;2022.08.11 13:41:47;1.22084;-0.44;;11.61;
2022.08.11 10:21:26;Buy;0.47;XAUUSD;1 788.23;;;2022.08.11 12:27:17;1 789.43;-3.36;;56.40;
2022.08.11 09:14:10;Buy;0.47;XAUUSD;1 785.43;;;2022.08.11 10:04:14;1 785.93;-3.36;;23.50;
2022.08.10 15:47:09;Sell;0.47;XAUUSD;1 804.20;;;2022.08.10 15:52:14;1 801.79;-3.39;;113.27;
2022.08.10 15:40:07;Buy;0.47;XAUUSD;1 807.60;;;2022.08.10 15:42:29;1 804.99;-3.40;;-122.67;
2022.08.09 18:39:55;Balance;;;;;;;;;;-296.80;
2022.08.09 15:34:26;Buy;0.04;XAUUSD;1 790.64;;;2022.08.09 17:58:58;1 791.99;-0.29;;5.40;from #23985340
2022.08.09 15:34:26;Buy;0.05;XAUUSD;1 790.64;;;2022.08.09 16:52:50;1 798.10;-0.36;;37.30;to #23985515
2022.08.09 15:34:26;Buy;0.38;XAUUSD;1 790.64;;;2022.08.09 16:48:41;1 798.36;-2.72;;293.36;to #23985340
2022.08.09 11:49:38;Sell;0.05;EURUSD;1.02415;;;2022.08.09 14:24:53;1.02258;-0.20;;7.85;
2022.08.09 11:33:43;Sell;0.05;XAUUSD;1 792.23;;;2022.08.09 12:16:25;1 792.14;-0.36;;0.45;
2022.08.09 08:40:45;Sell;0.05;GBPJPY;163.101;;;2022.08.09 11:31:15;163.398;-0.24;;-11.00;
2022.08.09 07:51:39;Sell;0.05;AUDUSD;0.69798;;;2022.08.09 11:28:12;0.69784;-0.14;;0.70;
2022.08.09 08:40:33;Sell;0.05;EURJPY;137.593;;;2022.08.09 11:06:30;138.004;-0.20;;-15.23;
2022.08.09 09:35:05;Sell;0.05;EURJPY;137.840;;;2022.08.09 11:06:29;138.004;-0.20;;-6.07;
2022.08.09 08:53:04;Sell;0.05;EURJPY;137.703;;;2022.08.09 11:06:29;138.001;-0.20;;-11.04;
2022.08.08 15:23:09;Sell;0.05;XAUUSD;1 785.30;;;2022.08.08 15:43:08;1 782.71;-0.36;;12.95;
2022.08.08 15:21:06;Sell;0.05;XAUUSD;1 783.95;;;2022.08.08 15:35:49;1 783.42;-0.36;;2.65;
2022.08.05 16:16:45;Buy;0.05;XAUUSD;1 767.91;;;2022.08.08 14:02:31;1 779.90;-0.35;-0.62;59.95;
2022.08.08 07:55:29;Buy;0.05;XAUUSD;1 772.25;;;2022.08.08 08:57:25;1 775.88;-0.35;;18.15;
2022.08.05 13:20:45;Balance;;;;;;;;;;-126.60;
2022.08.05 07:57:54;Sell;0.05;EURCAD;1.31696;;;2022.08.05 09:05:26;1.31621;-0.20;;2.92;
2022.08.05 07:58:05;Buy;0.05;CADCHF;0.74340;;;2022.08.05 09:03:24;0.74346;-0.16;;0.32;
2022.08.03 17:15:29;Buy;0.09;GBPJPY;163.025;;;2022.08.03 17:37:15;162.729;-0.44;;-19.84;
2022.08.03 16:27:45;Buy;0.09;GBPJPY;162.431;;;2022.08.03 16:59:52;162.230;-0.44;;-13.54;
2022.08.03 07:38:21;Buy;0.09;GBPJPY;161.371;;;2022.08.03 11:03:35;162.492;-0.44;;75.75;
2022.08.03 07:35:50;Buy;0.09;CADJPY;103.104;;;2022.08.03 11:03:30;103.538;-0.28;;29.32;
2022.08.03 07:35:25;Buy;0.09;CHFJPY;138.851;;;2022.08.03 11:03:26;139.059;-0.38;;14.05;
2022.08.02 12:16:48;Sell;0.09;USDCAD;1.28614;;;2022.08.02 14:14:14;1.28603;-0.36;;0.77;
2022.08.02 11:03:23;Buy;0.09;USDCHF;0.95255;;;2022.08.02 14:02:17;0.95292;-0.36;;3.49;
2022.08.02 12:57:16;Sell;0.09;EURAUD;1.47867;;;2022.08.02 13:20:46;1.47770;-0.37;;6.04;
2022.08.01 15:28:23;Buy;0.05;EURGBP;0.83653;;;2022.08.02 09:08:10;0.83860;-0.20;-0.35;12.66;
2022.08.01 05:59:23;Buy;0.05;EURGBP;0.83958;;;2022.08.02 09:08:08;0.83857;-0.20;-0.35;-6.18;
2022.08.01 17:30:01;Buy;0.05;EURCAD;1.31596;;;2022.08.01 18:02:26;1.31654;-0.21;;2.26;
2022.08.01 17:14:48;Buy;0.05;EURCAD;1.31432;;;2022.08.01 17:23:25;1.31629;-0.21;;7.69;
2022.08.01 16:15:01;Sell;0.05;AUDNZD;1.10858;;;2022.08.01 17:09:05;1.10825;-0.14;;1.05;
2022.08.01 13:37:57;Sell;0.05;AUDNZD;1.11266;;;2022.08.01 16:01:10;1.10956;-0.14;;9.81;
2022.08.01 06:16:14;Sell;0.05;AUDNZD;1.10966;;;2022.08.01 16:01:10;1.10952;-0.14;;0.45;
2022.07.28 14:45:00;Sell;0.05;AUDNZD;1.11181;;;2022.07.28 18:30:01;1.11140;-0.14;;1.28;
2022.07.28 17:15:01;Sell;0.05;EURCAD;1.30422;;;2022.07.28 17:16:03;1.30465;-0.20;;-1.68;
2022.07.28 13:46:37;Buy;0.09;EURCAD;1.29913;;;2022.07.28 17:13:35;1.30487;-0.36;;40.19;
2022.07.28 12:51:55;Buy;0.05;EURCAD;1.30288;;;2022.07.28 17:13:35;1.30488;-0.20;;7.78;
2022.07.28 10:23:15;Buy;0.05;EURCAD;1.30688;;;2022.07.28 17:13:35;1.30486;-0.20;;-7.86;
2022.07.28 08:52:46;Buy;0.05;EURCAD;1.31064;;;2022.07.28 17:13:34;1.30492;-0.20;;-22.25;
2022.07.28 11:00:00;Sell;0.05;AUDNZD;1.11335;;;2022.07.28 14:43:04;1.11194;-0.14;;4.42;
2022.07.28 09:57:27;Sell;0.05;AUDNZD;1.11495;;;2022.07.28 10:45:56;1.11340;-0.14;;4.86;
2022.07.27 17:25:26;Buy;0.05;EURGBP;0.84051;;;2022.07.27 19:21:13;0.83959;-0.20;;-5.53;
2022.07.27 15:36:04;Buy;0.05;EURGBP;0.84196;;;2022.07.27 19:21:10;0.83960;-0.20;;-14.20;
2022.07.25 15:28:01;Balance;;;;;;;;;;245.00;
2022.07.21 17:03:21;Sell;0.05;GBPJPY;164.944;;;2022.07.21 17:22:27;164.871;-0.24;;2.64;
2022.07.20 15:13:34;Sell;0.05;GBPUSD;1.19677;;;2022.07.20 15:26:04;1.19606;-0.24;;3.55;
